pattern,strategy,attack_information_ratio,defense_budget,onset_time,n_runs,lookahead_runs,infection_rate,activation_rate,detection_rate,PAS,PS,EP,mean_active_infectious,mean_exposed,mean_detected,RT,RI,RE,selected_policy_mode,best_before_guard_mode,safe_guard_mode
DDDC,DRAD-CF-MPC,0.25,100,180,50,20,0.01,0.15,1e-05,0.0267727190933009,1.0,0.0267727190933009,3.88,0.12,0.0,1.3480453482129129,0.9993420765036204,0.4866136404533495,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.25,100,210,50,20,0.01,0.15,1e-05,0.0378376776728357,1.0,0.0378376776728357,5.78,0.34,0.0,1.4918898097468647,0.998897267652854,0.4810811611635821,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.25,100,240,50,20,0.01,0.15,1e-05,0.0675309561020451,1.0,0.0675309561020451,8.48,0.4,0.0,1.8779024293265871,0.991160348844658,0.4662345219489774,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.25,100,270,50,20,0.01,0.15,1e-05,0.057363603837257,1.0,0.057363603837257,8.2,0.18,0.0,1.745726849884341,0.9926892803554156,0.4713181980813715,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.25,100,300,50,20,0.01,0.15,1e-05,0.066509129634119,0.94,0.0625185818560719,10.68,0.66,0.06,1.864618685243548,0.9932587530712768,0.4667454351829405,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,0,0,50,20,0.01,0.15,1e-05,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,NP,NP,zero_budget
DDDC,DRAD-CF-MPC,0.5,0,30,50,20,0.01,0.15,1e-05,0.0581916071510352,1.0,0.0581916071510352,7.04,2.6,0.0,2.1638321430207044,0.9621754553518272,0.9418083928489648,NP,NP,zero_budget
DDDC,DRAD-CF-MPC,0.5,0,60,50,20,0.01,0.15,1e-05,0.1872421068882183,1.0,0.1872421068882183,24.28,4.62,0.0,4.744842137764367,0.8782926305226582,0.8127578931117816,NP,NP,zero_budget
DDDC,DRAD-CF-MPC,0.5,0,90,50,20,0.01,0.15,1e-05,0.3416292521428941,1.0,0.3416292521428941,44.02,5.34,0.0,7.832585042857883,0.7779409861071188,0.6583707478571058,NP,NP,zero_budget
DDDC,DRAD-CF-MPC,0.5,0,120,50,20,0.01,0.15,1e-05,0.5111239711413106,0.92,0.4702340534500057,65.76,5.02,0.08,11.22247942282621,0.6677694187581481,0.4888760288586894,NP,NP,zero_budget
DDDC,DRAD-CF-MPC,0.5,0,150,50,20,0.01,0.15,1e-05,0.7022322578855767,0.96,0.6741429675701537,88.68,3.98,0.04,15.044645157711532,0.5435490323743752,0.2977677421144234,NP,NP,zero_budget
DDDC,DRAD-CF-MPC,0.5,0,180,50,20,0.01,0.15,1e-05,0.7755836377585059,0.96,0.7445602922481657,96.68,2.8,0.04,16.511672755170125,0.4958706354569711,0.224416362241494,NP,NP,zero_budget
DDDC,DRAD-CF-MPC,0.5,0,210,50,20,0.01,0.15,1e-05,0.8314604552681574,0.92,0.7649436188467048,106.32,2.0,0.08,17.62920910536315,0.4595507040756977,0.1685395447318426,NP,NP,zero_budget
DDDC,DRAD-CF-MPC,0.5,0,240,50,20,0.01,0.15,1e-05,0.7041828576487369,0.74,0.5210953146600653,102.96,1.72,0.26,15.083657152974736,0.542281142528321,0.295817142351263,NP,NP,zero_budget
DDDC,DRAD-CF-MPC,0.5,0,270,50,20,0.01,0.15,1e-05,0.8541456898099947,0.88,0.7516482070327953,113.6,0.4,0.12,18.082913796199897,0.4448053016235033,0.1458543101900052,NP,NP,zero_budget
DDDC,DRAD-CF-MPC,0.5,0,300,50,20,0.01,0.15,1e-05,0.8280182923911138,0.84,0.6955353656085356,112.44,0.72,0.16,17.56036584782228,0.4617881099457759,0.171981707608886,NP,NP,zero_budget
DDDC,DRAD-CF-MPC,0.5,20,0,50,20,0.01,0.15,1e-05,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8333333333333335,CDP,CDP,cdp_best
DDDC,DRAD-CF-MPC,0.5,20,30,50,20,0.01,0.15,1e-05,0.0113213858390246,1.0,0.0113213858390246,2.06,0.36,0.0,1.2105777766058592,0.9989608134665012,0.823898845134146,CDP,DRAD_SCORE,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,20,60,50,20,0.01,0.15,1e-05,0.0262206834162442,1.0,0.0262206834162442,3.44,0.58,0.0,1.487704711542143,0.9952226853263372,0.8114827638197964,CDP,CDP_PDP_90,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,20,90,50,20,0.01,0.15,1e-05,0.0333854195151735,1.0,0.0333854195151735,4.14,0.54,0.0,1.6209688029822282,0.9910806609067544,0.805512150404022,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,20,120,50,20,0.01,0.15,1e-05,0.0848527690371865,1.0,0.0848527690371865,11.3,1.16,0.0,2.5782615040916688,0.9611245861664816,0.7626226924690113,CDP,CDP_PDP_90,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,20,150,50,20,0.01,0.15,1e-05,0.1035798389635627,1.0,0.1035798389635627,13.22,1.04,0.0,2.9265850047222677,0.9502646185873352,0.7470168008636978,CDP,CDP,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,20,180,50,20,0.01,0.15,1e-05,0.1317989212220588,1.0,0.1317989212220588,15.88,1.42,0.0,3.4514599347302943,0.9325990530136284,0.7235008989816175,CDP,CDP,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,20,210,50,20,0.01,0.15,1e-05,0.2639418346196317,0.98,0.258662997927239,31.64,2.06,0.02,5.909318123925151,0.847733646534559,0.6133818044836403,CDP,CDP,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,20,240,50,20,0.01,0.15,1e-05,0.2831204887115024,0.98,0.2774580789372723,34.44,1.78,0.02,6.266041090033946,0.8351607902587923,0.5973995927404147,CDP,CDP_PDP_90,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,20,270,50,20,0.01,0.15,1e-05,0.3191494727377694,0.92,0.2936175149187479,40.44,1.8,0.08,6.936180192922512,0.8104669634533727,0.5673754393851921,CDP,CDP,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,20,300,50,20,0.01,0.15,1e-05,0.4616139559699466,0.92,0.4246848394923509,58.74,2.3,0.08,9.586019581041008,0.718322734897061,0.4486550366917111,CDP,CDP_PHYSICS_90,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,40,0,50,20,0.01,0.15,1e-05,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7142857142857143,CDP,CDP,cdp_best
DDDC,DRAD-CF-MPC,0.5,40,30,50,20,0.01,0.15,1e-05,0.0047601598902244,1.0,0.0047601598902244,1.26,0.3,0.0,1.0818747501118604,1.0,0.7108856000784111,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,40,60,50,20,0.01,0.15,1e-05,0.012392778610518,1.0,0.012392778610518,1.82,0.22,0.0,1.2131557921009106,0.9993267869238835,0.7054337295639158,CDP,CDP_PHYSICS_90,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,40,90,50,20,0.01,0.15,1e-05,0.0223361097386298,1.0,0.0223361097386298,3.0,0.3,0.0,1.3841810875044336,0.9961039469185112,0.6983313501866931,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,40,120,50,20,0.01,0.15,1e-05,0.035596354048559,1.0,0.035596354048559,4.28,0.32,0.0,1.612257289635216,0.9902291849594168,0.6888597471081721,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,40,150,50,20,0.01,0.15,1e-05,0.0419033980282451,1.0,0.0419033980282451,4.76,0.4,0.0,1.7207384460858173,0.988932898373766,0.6843547156941107,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,40,180,50,20,0.01,0.15,1e-05,0.0568428961962989,1.0,0.0568428961962989,6.46,0.42,0.0,1.9776978145763409,0.9796988974474824,0.6736836455740723,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,40,210,50,20,0.01,0.15,1e-05,0.0934100522749561,1.0,0.0934100522749561,11.08,0.7,0.0,2.606652899129246,0.9602166741118756,0.6475642483750313,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,40,240,50,20,0.01,0.15,1e-05,0.1106416939952223,0.96,0.1062160262354134,13.76,0.92,0.04,2.903037136717823,0.9538853551737644,0.6352559328605555,CDP,CDP,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,40,270,50,20,0.01,0.15,1e-05,0.155205781174783,0.96,0.1489975499277917,18.26,0.9,0.04,3.669539436206268,0.9268836531215868,0.603424442018012,CDP_PHYSICS_95,CDP_PHYSICS_95,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,40,300,50,20,0.01,0.15,1e-05,0.1892759862099385,0.98,0.1854904664857398,22.58,0.96,0.02,4.255546962810944,0.9083608202593216,0.5790885812786154,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,60,0,50,20,0.01,0.15,1e-05,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.625,CDP,CDP,cdp_best
DDDC,DRAD-CF-MPC,0.5,60,30,50,20,0.01,0.15,1e-05,0.0042572459011266,1.0,0.0042572459011266,1.4,0.2,0.0,1.0672644852378006,1.0,0.6223392213117959,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,60,60,50,20,0.01,0.15,1e-05,0.0120048984675609,1.0,0.0120048984675609,2.12,0.16,0.0,1.1896773957874638,0.9995968085473674,0.6174969384577743,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,60,90,50,20,0.01,0.15,1e-05,0.0160743538478688,1.0,0.0160743538478688,2.24,0.16,0.0,1.2539747907963288,0.9996837408762582,0.6149535288450819,CDP_PDP_90,CDP_PDP_90,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,60,120,50,20,0.01,0.15,1e-05,0.0185176715924524,1.0,0.0185176715924524,2.3,0.1,0.0,1.2925792111607486,1.0,0.6134264552547173,CDP_PDP_90,CDP_PDP_90,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,60,150,50,20,0.01,0.15,1e-05,0.0238971089026364,1.0,0.0238971089026364,2.96,0.2,0.0,1.3775743206616569,0.9987614082514166,0.6100643069358521,CDP_PDP_90,CDP_PDP_90,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,60,180,50,20,0.01,0.15,1e-05,0.0427420702585445,1.0,0.0427420702585445,4.88,0.44,0.0,1.6753247100850042,0.9951067758192228,0.5982862060884095,CDP_PHYSICS_90,CDP_PDP_90,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,60,210,50,20,0.01,0.15,1e-05,0.0598900042190359,1.0,0.0598900042190359,6.54,0.34,0.0,1.946262066660768,0.9871813192300696,0.5875687473631025,CDP_PDP_90,CDP_PDP_90,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,60,240,50,20,0.01,0.15,1e-05,0.0840316411959505,1.0,0.0840316411959505,9.64,0.46,0.0,2.3276999308960185,0.9718105330675488,0.5724802242525309,CDP_PHYSICS_90,CDP_PHYSICS_90,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,60,270,50,20,0.01,0.15,1e-05,0.1189832187712052,1.0,0.1189832187712052,12.9,0.5,0.0,2.8799348565850433,0.95489204734288,0.5506354882679967,CDP_PDP_90,CDP_PDP_90,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,60,300,50,20,0.01,0.15,1e-05,0.1674753051701238,1.0,0.1674753051701238,18.52,0.7,0.0,3.6461098216879577,0.9233445594552484,0.5203279342686726,CDP_PHYSICS_90,CDP_PHYSICS_90,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,80,0,50,20,0.01,0.15,1e-05,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5555555555555556,CDP,CDP,cdp_best
DDDC,DRAD-CF-MPC,0.5,80,30,50,20,0.01,0.15,1e-05,0.0035730865721581,1.0,0.0035730865721581,1.28,0.16,0.0,1.051452446639078,1.0,0.553570507459912,HYBRID,HYBRID,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,80,60,50,20,0.01,0.15,1e-05,0.0060899074627054,0.98,0.0059681093134513,1.62,0.1,0.02,1.0876946674629586,1.0,0.5521722736318303,HYBRID,HYBRID,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,80,90,50,20,0.01,0.15,1e-05,0.0100415434369499,1.0,0.0100415434369499,2.34,0.14,0.0,1.1445982254920788,1.0,0.5499769203128057,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,80,120,50,20,0.01,0.15,1e-05,0.0215350563465276,1.0,0.0215350563465276,3.4,0.28,0.0,1.3101048113899978,1.0,0.5435916353630401,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,80,150,50,20,0.01,0.15,1e-05,0.0224474548953431,1.0,0.0224474548953431,3.36,0.22,0.0,1.3232433504929415,0.9996507235055898,0.5430847472803648,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,80,180,50,20,0.01,0.15,1e-05,0.0386640143019001,1.0,0.0386640143019001,5.22,0.38,0.0,1.5567618059473622,0.9960969218093456,0.5340755476100554,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,80,210,50,20,0.01,0.15,1e-05,0.0605080954636923,1.0,0.0605080954636923,7.44,0.3,0.0,1.8713165746771696,0.9862092944721008,0.5219399469646153,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,80,240,50,20,0.01,0.15,1e-05,0.0831249647435668,0.98,0.0814624654486955,10.64,0.78,0.02,2.1969994923073632,0.9833672003922076,0.5093750195869072,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,80,270,50,20,0.01,0.15,1e-05,0.0817934462613969,0.98,0.0801575773361689,9.7,0.42,0.02,2.1778256261641156,0.9829077047244238,0.5101147520770016,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,80,300,50,20,0.01,0.15,1e-05,0.1111967528694089,1.0,0.1111967528694089,12.82,0.72,0.0,2.601233241319489,0.9691542641523784,0.4937795817392172,CDP,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,100,0,50,20,0.01,0.15,1e-05,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,CDP,CDP,cdp_best
DDDC,DRAD-CF-MPC,0.5,100,30,50,20,0.01,0.15,1e-05,0.004601628162542,1.0,0.004601628162542,1.22,0.06,0.0,1.059821166113047,1.0,0.4976991859187289,HYBRID,HYBRID,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,100,60,50,20,0.01,0.15,1e-05,0.0060875501636121,0.98,0.0059657991603398,1.42,0.12,0.02,1.079138152126958,1.0,0.4969562249181939,HYBRID,HYBRID,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,100,90,50,20,0.01,0.15,1e-05,0.0094310610764914,1.0,0.0094310610764914,1.74,0.08,0.0,1.1226037939943885,1.0,0.4952844694617543,HYBRID,HYBRID,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,100,120,50,20,0.01,0.15,1e-05,0.0162701295390344,1.0,0.0162701295390344,2.96,0.14,0.0,1.211511684007448,1.0,0.4918649352304827,RANK_ENSEMBLE,HYBRID,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,100,150,50,20,0.01,0.15,1e-05,0.0131143348582993,1.0,0.0131143348582993,2.22,0.08,0.0,1.170486353157891,1.0,0.4934428325708503,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,100,180,50,20,0.01,0.15,1e-05,0.0231533449314021,1.0,0.0231533449314021,3.44,0.1,0.0,1.3009934841082276,0.9993420765036204,0.488423327534299,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,100,210,50,20,0.01,0.15,1e-05,0.0367645494005826,1.0,0.0367645494005826,5.68,0.36,0.0,1.4779391422075745,0.9987911912120556,0.4816177252997087,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,100,240,50,20,0.01,0.15,1e-05,0.0656047295079188,1.0,0.0656047295079188,8.86,0.48,0.0,1.8528614836029444,0.9929161368356244,0.4671976352460405,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,100,270,50,20,0.01,0.15,1e-05,0.0456649216856504,0.98,0.0447516232519374,7.02,0.22,0.02,1.5936439819134562,0.9964145160017917,0.4771675391571747,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,0.5,100,300,50,20,0.01,0.15,1e-05,0.0629029764671389,0.96,0.0603868574084534,9.44,0.38,0.04,1.817738694072807,0.9944088191548917,0.4685485117664305,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,1.0,0,0,50,20,0.01,0.15,1e-05,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,NP,NP,zero_budget
DDDC,DRAD-CF-MPC,1.0,0,30,50,20,0.01,0.15,1e-05,0.0717740717765451,1.0,0.0717740717765451,8.18,3.06,0.0,2.4354814355309036,0.9533468533452456,0.9282259282234548,NP,NP,zero_budget
DDDC,DRAD-CF-MPC,1.0,0,60,50,20,0.01,0.15,1e-05,0.207093451877298,1.0,0.207093451877298,26.7,4.78,0.0,5.141869037545961,0.8653892562797562,0.792906548122702,NP,NP,zero_budget
DDDC,DRAD-CF-MPC,1.0,0,90,50,20,0.01,0.15,1e-05,0.370399433145714,1.0,0.370399433145714,48.72,5.64,0.0,8.407988662914283,0.7592403684552859,0.629600566854286,NP,NP,zero_budget
DDDC,DRAD-CF-MPC,1.0,0,120,50,20,0.01,0.15,1e-05,0.5530470127341114,0.94,0.5198641919700647,70.28,4.78,0.06,12.060940254682228,0.6405194417228276,0.4469529872658886,NP,NP,zero_budget
DDDC,DRAD-CF-MPC,1.0,0,150,50,20,0.01,0.15,1e-05,0.7212968062703254,0.96,0.6924449340195123,91.2,3.18,0.04,15.42593612540651,0.5311570759242884,0.2787031937296746,NP,NP,zero_budget
DDDC,DRAD-CF-MPC,1.0,0,180,50,20,0.01,0.15,1e-05,0.7510433168714399,0.9,0.675938985184296,99.36,2.4,0.1,16.020866337428796,0.5118218440335641,0.2489566831285602,NP,NP,zero_budget
DDDC,DRAD-CF-MPC,1.0,0,210,50,20,0.01,0.15,1e-05,0.8576676882278557,0.94,0.8062076269341842,107.98,1.42,0.06,18.15335376455711,0.4425160026518939,0.1423323117721444,NP,NP,zero_budget
DDDC,DRAD-CF-MPC,1.0,0,240,50,20,0.01,0.15,1e-05,0.7396900917356035,0.78,0.5769582715537708,106.62,1.3,0.22,15.793801834712072,0.5192014403718577,0.2603099082643964,NP,NP,zero_budget
DDDC,DRAD-CF-MPC,1.0,0,270,50,20,0.01,0.15,1e-05,0.8372032271493292,0.86,0.719994775348423,113.94,0.46,0.14,17.744064542986585,0.455817902352936,0.1627967728506708,NP,NP,zero_budget
DDDC,DRAD-CF-MPC,1.0,0,300,50,20,0.01,0.15,1e-05,0.8093401176964234,0.8200000000000001,0.6636588965110672,110.66,0.84,0.18,17.186802353928464,0.4739289234973248,0.1906598823035767,NP,NP,zero_budget
DDDC,DRAD-CF-MPC,1.0,20,0,50,20,0.01,0.15,1e-05,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8333333333333335,CDP,CDP,cdp_best
DDDC,DRAD-CF-MPC,1.0,20,30,50,20,0.01,0.15,1e-05,0.0109160369682333,1.0,0.0109160369682333,2.02,0.38,0.0,1.203038287609141,0.9995191337161212,0.8242366358598057,CDP,CDP_PDP_90,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,1.0,20,60,50,20,0.01,0.15,1e-05,0.0254112660234562,1.0,0.0254112660234562,3.18,0.36,0.0,1.4726495480362864,0.9948322075916728,0.8121572783137865,CDP,CDP_PDP_90,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,1.0,20,90,50,20,0.01,0.15,1e-05,0.0316278767906587,1.0,0.0316278767906587,3.96,0.6,0.0,1.5882785083062525,0.9916996278494906,0.8069767693411178,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,1.0,20,120,50,20,0.01,0.15,1e-05,0.0874516997596881,1.0,0.0874516997596881,10.6,1.04,0.0,2.6266016155301997,0.9602197245214416,0.7604569168669265,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,1.0,20,150,50,20,0.01,0.15,1e-05,0.0856801537852025,1.0,0.0856801537852025,10.7,0.98,0.0,2.593650860404768,0.961879801699585,0.7619332051789978,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,1.0,20,180,50,20,0.01,0.15,1e-05,0.1311453207153276,1.0,0.1311453207153276,16.26,1.1,0.0,3.439302965305094,0.9336215213147606,0.7240455660705604,CDP,CDP_PDP_90,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,1.0,20,210,50,20,0.01,0.15,1e-05,0.2805324989797278,1.0,0.2805324989797278,34.0,2.1,0.0,6.217904481022936,0.8371245897971066,0.5995562508502269,CDP,CDP,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,1.0,20,240,50,20,0.01,0.15,1e-05,0.2705865687384874,0.96,0.2597631059889479,35.6,2.12,0.04,6.0329101785358645,0.843215489287133,0.6078445260512606,CDP,CDP_PHYSICS_90,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,1.0,20,270,50,20,0.01,0.15,1e-05,0.3172425186135149,0.94,0.298207967496704,40.72,1.86,0.06,6.900710846211378,0.8120713648759765,0.5689645678220709,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,1.0,20,300,50,20,0.01,0.15,1e-05,0.5197459316496356,0.96,0.4989560943836501,65.48,2.36,0.04,10.667274328683224,0.6813651444277368,0.4002117236253035,CDP,CDP,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,1.0,40,0,50,20,0.01,0.15,1e-05,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7142857142857143,CDP,CDP,cdp_best
DDDC,DRAD-CF-MPC,1.0,40,30,50,20,0.01,0.15,1e-05,0.0064046339376029,1.0,0.0064046339376029,1.38,0.16,0.0,1.1101597037267703,1.0,0.7097109757588552,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,1.0,40,60,50,20,0.01,0.15,1e-05,0.0141022479948205,1.0,0.0141022479948205,2.0,0.24,0.0,1.242558665510914,0.9990426368727722,0.7042126800036995,CDP,CDP_PHYSICS_90,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,1.0,40,90,50,20,0.01,0.15,1e-05,0.0176194197357081,1.0,0.0176194197357081,2.34,0.26,0.0,1.3030540194541809,0.999391666370118,0.701700414474494,CDP_PHYSICS_95,CDP_PHYSICS_95,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,1.0,40,120,50,20,0.01,0.15,1e-05,0.024827285296471,1.0,0.024827285296471,3.32,0.22,0.0,1.4270293070993023,0.9954864103094488,0.6965519390739493,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,1.0,40,150,50,20,0.01,0.15,1e-05,0.0384298488967743,1.0,0.0384298488967743,4.58,0.3,0.0,1.660993401024518,0.989825470379506,0.6868358222165898,CDP,CDP,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,1.0,40,180,50,20,0.01,0.15,1e-05,0.077523098207575,0.98,0.0759726362434235,9.1,0.6,0.02,2.333397289170291,0.9695907059695132,0.6589120727088749,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,1.0,40,210,50,20,0.01,0.15,1e-05,0.0942484729144798,0.98,0.0923635034561902,11.18,0.76,0.02,2.6210737341290535,0.962389587184166,0.6469653764896574,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,1.0,40,240,50,20,0.01,0.15,1e-05,0.1200777115290827,0.96,0.1152746030679194,14.46,0.86,0.04,3.065336638300223,0.9486595860777634,0.6285159203363695,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,1.0,40,270,50,20,0.01,0.15,1e-05,0.144406802964865,0.98,0.1415186669055677,17.96,1.18,0.02,3.483797010995678,0.9337333956274436,0.6111379978822393,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,1.0,40,300,50,20,0.01,0.15,1e-05,0.1625342214333013,0.98,0.1592835370046353,20.22,1.08,0.02,3.795588608652783,0.9230465863855756,0.5981898418333562,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,1.0,60,0,50,20,0.01,0.15,1e-05,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.625,CDP,CDP,cdp_best
DDDC,DRAD-CF-MPC,1.0,60,30,50,20,0.01,0.15,1e-05,0.0042871471969978,1.0,0.0042871471969978,1.44,0.2,0.0,1.0677369257125662,1.0,0.6223205330018763,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,1.0,60,60,50,20,0.01,0.15,1e-05,0.0095390153780554,1.0,0.0095390153780554,1.9,0.12,0.0,1.150716442973276,1.0,0.6190381153887153,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,1.0,60,90,50,20,0.01,0.15,1e-05,0.0160209260976409,1.0,0.0160209260976409,2.22,0.16,0.0,1.2531306323427278,0.9996837408762582,0.6149869211889744,CDP_PDP_90,CDP_PDP_90,switched_with_counterfactual_gain
DDDC,DRAD-CF-MPC,1.0,60,120,50,20,0.01,0.15,1e-05,0.0190344543206711,1.0,0.0190344543206711,2.44,0.18,0.0,1.3007443782666035,0.9999896194233554,0.6131034660495805,CDP_PDP_90,CDP_PDP_90,switched_with_counterfactual_gain
