time,strategy,active_I,PAS,affected_buses,remaining_PAS
216,CDP,,0.0193498452012361,,
216,CDP,,0.0193498452012361,,
216,CDP,,0.0193498452012361,,
216,CDP,,0.0193498452012361,,
216,CDP,,0.0160662351064809,,
216,CDP,,0.0193498452012361,,
216,CDP,,0.0193498452012361,,
216,CDP,,0.0193498452012361,,
216,CDP,,0.0193498452012361,,
216,CDP,,0.0193498452012361,,
216,CDP,,0.0193498452012361,,
216,CDP,,0.0193498452012361,,
216,CDP,,0.0193498452012361,,
216,CDP,,0.0193498452012361,,
216,CDP,,0.0193498452012361,,
216,CDP,,0.0193498452012361,,
216,CDP,,0.0193498452012361,,
216,CDP,,0.0193498452012361,,
216,CDP,,0.0193498452012361,,
216,CDP,,0.0110235481752496,,
216,CDP,,0.0193498452012361,,
216,CDP,,0.0193498452012361,,
216,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0110235481752496,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0160662351064809,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0110235481752496,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
217,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0110235481752496,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0160662351064809,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0110235481752496,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
218,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0110235481752496,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0160662351064809,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0110235481752496,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
219,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0110235481752496,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0160662351064809,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0110235481752496,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
220,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0110235481752496,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0160662351064809,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0110235481752496,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
221,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0110235481752496,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0160662351064809,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0110235481752496,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
222,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0110235481752496,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0160662351064809,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0110235481752496,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
223,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0110235481752496,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0160662351064809,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0110235481752496,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
224,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0110235481752496,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0160662351064809,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0110235481752496,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
225,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0110235481752496,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
226,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0110235481752496,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
227,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0110235481752496,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
228,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0110235481752496,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
229,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0110235481752496,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
230,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0110235481752496,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
231,CDP,,0.0193498452012361,,
232,CDP,,0.0193498452012361,,
232,CDP,,0.0193498452012361,,
232,CDP,,0.0193498452012361,,
