node_type,pattern,attack_information_ratio,defense_budget,T_opt,n_runs,infection_rate,activation_rate,detection_rate,PAS_at_T_opt,PS_at_T_opt,EP_max,mean_active_infectious,mean_exposed,mean_detected,mean_affected_power_nodes,mean_affected_capacity,RT,RI,RE
POWER_CAPACITY,DCAC,0.25,60,300,40,0.01,0.15,1e-05,0.1208453880817211,0.975,0.1178242533796781,15.975,0.65,0.025,14.6,1158.025,2.909357131691194,0.948727475318876,0.5494716324489242
POWER_CAPACITY,DCAC,0.25,100,300,40,0.01,0.15,1e-05,0.0774526979050882,1.0,0.0774526979050882,8.525,0.425,0.0,8.525,850.04,2.006885072766147,0.9872512112062573,0.4612736510474559
POWER_CAPACITY,DCAC,0.5,20,300,40,0.01,0.15,1e-05,0.4331804494067613,0.925,0.4006919157012543,53.55,2.05,0.075,50.325,3820.195,9.057156358965765,0.736932707885605,0.4723496254943655
POWER_CAPACITY,DCAC,0.5,40,300,40,0.01,0.15,1e-05,0.1955141719660965,1.0,0.1955141719660965,23.55,0.95,0.0,23.55,1888.9,4.36284375781686,0.9013236130670704,0.5746327343099311
POWER_CAPACITY,DCAC,0.5,60,300,40,0.01,0.15,1e-05,0.1080733252549112,0.95,0.1026696589921656,13.275,0.625,0.05,12.575,1087.02,2.707558539027598,0.9615219470940596,0.5574541717156805
POWER_CAPACITY,DCAC,0.5,100,300,40,0.01,0.15,1e-05,0.0880065621140655,1.0,0.0880065621140655,9.7,0.3,0.0,9.7,958.005,2.1440853074828516,0.972983221646206,0.4559967189429672
POWER_CAPACITY,DCAC,1.0,20,300,40,0.01,0.15,1e-05,0.4749944902022272,1.0,0.4749944902022272,55.25,2.125,0.0,55.25,4203.6849999999995,9.834897517761426,0.7112535813685523,0.437504591498144
POWER_CAPACITY,DCAC,1.0,40,300,40,0.01,0.15,1e-05,0.1825906830739872,1.0,0.1825906830739872,22.225,1.175,0.0,22.225,1719.495,4.1405597488725805,0.9107417458913456,0.5838637978042949
POWER_CAPACITY,DCAC,1.0,60,300,40,0.01,0.15,1e-05,0.1682085452038038,1.0,0.1682085452038038,19.8,1.175,0.0,19.8,1699.955,3.657695014220101,0.9244389635569954,0.5198696592476225
POWER_CAPACITY,DCAC,1.0,100,300,40,0.01,0.15,1e-05,0.0802984785416466,0.975,0.0782910165781054,8.925,0.375,0.025,8.675,861.5049999999999,2.043880221041406,0.9752373988630288,0.4598507607291767
POWER_CAPACITY,DCDC,0.25,20,300,40,0.01,0.15,1e-05,0.7401656982473125,0.9,0.6661491284225812,105.625,0.6,0.1,96.45,5365.235000000001,14.767081987400012,0.5368922961392469,0.2165285847939062
POWER_CAPACITY,DCDC,0.25,40,300,40,0.01,0.15,1e-05,0.6618215250358966,0.9,0.595639372532307,97.125,0.65,0.1,89.35,4957.089999999999,12.38333023061742,0.6058160087266672,0.2415560535457881
POWER_CAPACITY,DCDC,0.25,60,300,40,0.01,0.15,1e-05,0.6028497056746507,0.9,0.5425647351071856,87.975,0.675,0.1,81.7,4625.725,10.52502534965948,0.6621476913114771,0.2482189339533433
POWER_CAPACITY,DCDC,0.25,100,300,40,0.01,0.15,1e-05,0.5002183555756424,0.975,0.4877128966862513,66.75,1.175,0.025,65.75,3938.425,7.502838622483352,0.7723580688758325,0.2498908222121788
POWER_CAPACITY,DCDC,0.5,20,300,40,0.01,0.15,1e-05,0.7247373748671052,0.875,0.634145203008717,104.35,0.725,0.125,94.15,5399.1449999999995,14.480115172528158,0.5464207063363816,0.229385520944079
POWER_CAPACITY,DCDC,0.5,40,300,40,0.01,0.15,1e-05,0.6443165465325492,0.9,0.5798848918792943,95.975,0.75,0.1,88.25,4750.24,12.082244600359846,0.6171942447538431,0.2540596096196077
POWER_CAPACITY,DCDC,0.5,60,300,40,0.01,0.15,1e-05,0.6262872991106094,0.925,0.5793157516773138,89.375,1.0,0.075,84.65,4757.325000000001,10.89533932594763,0.6484132555781039,0.2335704380558691
POWER_CAPACITY,DCDC,0.5,100,300,40,0.01,0.15,1e-05,0.4801524152940049,0.95,0.4561447945293046,65.025,1.15,0.05,63.725,3729.3600000000006,7.2419813988220625,0.7829009300588968,0.2599237923529975
POWER_CAPACITY,DCDC,1.0,20,300,40,0.01,0.15,1e-05,0.7129948751081893,0.85,0.6060456438419609,107.2,0.575,0.15,92.225,5223.58,14.261704677012322,0.553553331179677,0.2391709374098423
POWER_CAPACITY,DCDC,1.0,40,300,40,0.01,0.15,1e-05,0.6421606615414479,0.875,0.5618905788487669,98.425,0.875,0.125,87.275,4834.76,12.045163378512903,0.6175955699980589,0.2555995274703944
POWER_CAPACITY,DCDC,1.0,60,300,40,0.01,0.15,1e-05,0.5840821164849702,0.875,0.5110718519243489,87.375,1.375,0.125,79.7,4543.64,10.22849744046253,0.6728466242847694,0.2599486771968936
POWER_CAPACITY,DCDC,1.0,100,300,40,0.01,0.15,1e-05,0.4308924045372273,0.825,0.3554862337432125,65.525,1.35,0.175,57.475,3404.255,6.6016012589839566,0.8024199370508022,0.2845537977313863
POWER_CAPACITY,DDAC,0.25,20,300,40,0.01,0.15,1e-05,0.6156377258203253,0.9,0.5540739532382928,80.25,2.0,0.1,74.625,4400.460000000001,12.45086170025805,0.6178354782167885,0.3203018951497289
POWER_CAPACITY,DDAC,0.25,40,300,40,0.01,0.15,1e-05,0.336059831558209,0.925,0.3108553441913433,44.7,2.175,0.075,39.875,2433.465,6.780229102801195,0.8171860827988034,0.4742429774584221
POWER_CAPACITY,DDAC,0.25,60,300,40,0.01,0.15,1e-05,0.2604953385688999,0.95,0.2474705716404549,32.125,1.125,0.05,29.975,2047.9300000000003,5.11582634938862,0.8818791410158848,0.4621904133944375
POWER_CAPACITY,DDAC,0.25,100,300,40,0.01,0.15,1e-05,0.1653364408013815,1.0,0.1653364408013815,17.075,0.5,0.0,17.075,1322.33,3.1493737304179588,0.9569615013847012,0.4173317795993093
POWER_CAPACITY,DDAC,0.5,20,300,40,0.01,0.15,1e-05,0.6384839033241023,0.875,0.5586734154085895,86.325,2.075,0.125,77.5,4607.87,12.875800601828306,0.6024854628393335,0.3012634138965813
POWER_CAPACITY,DDAC,0.5,40,300,40,0.01,0.15,1e-05,0.3912112085341981,0.975,0.3814309283208431,49.2,1.95,0.025,47.35,2964.355,7.728832786788208,0.7842307077020146,0.4348491367612871
POWER_CAPACITY,DDAC,0.5,60,300,40,0.01,0.15,1e-05,0.2944148910573327,0.95,0.2796941465044661,34.225,1.65,0.05,33.2,2378.075,5.651755278705858,0.8628108889181302,0.440990693089167
POWER_CAPACITY,DDAC,0.5,100,300,40,0.01,0.15,1e-05,0.1948011478682506,1.0,0.1948011478682506,20.325,0.825,0.0,20.325,1624.71,3.5324149222872583,0.9430811201389038,0.4025994260658747
POWER_CAPACITY,DDAC,1.0,20,300,40,0.01,0.15,1e-05,0.6543695097006375,0.875,0.5725733209880578,85.925,1.7,0.125,79.075,4702.07,13.171272880431856,0.5921598186945857,0.2880254085828021
POWER_CAPACITY,DDAC,1.0,40,300,40,0.01,0.15,1e-05,0.3602328859673476,0.975,0.3512270638181639,45.4,1.875,0.025,43.975,2574.355,7.196005638638378,0.8020000802528269,0.4569765100233232
POWER_CAPACITY,DDAC,1.0,60,300,40,0.01,0.15,1e-05,0.328019534325321,0.95,0.3116185576090549,40.1,1.875,0.05,38.675,2489.105,6.182708642340072,0.8409839817408062,0.4199877910466744
POWER_CAPACITY,DDAC,1.0,100,300,40,0.01,0.15,1e-05,0.1605145167773394,0.975,0.156501653857906,16.825,0.75,0.025,16.775,1354.9450000000002,3.086688718105413,0.9551679379080088,0.4197427416113303
POWER_CAPACITY,DDDC,0.25,20,300,40,0.01,0.15,1e-05,0.7054148540570694,0.9,0.6348733686513625,100.275,1.025,0.1,92.925,5220.3099999999995,14.120716285461492,0.5594803448629049,0.2454876216191089
POWER_CAPACITY,DDDC,0.25,40,300,40,0.01,0.15,1e-05,0.6397569772508616,0.95,0.6077691283883184,92.475,1.125,0.05,87.85,5026.83,12.00382000871482,0.62215796478694,0.2573164448208132
POWER_CAPACITY,DDDC,0.25,60,240,40,0.01,0.15,1e-05,0.455356097181827,0.975,0.4439721947522813,67.7,1.675,0.025,67.575,3479.5100000000007,8.194626335472867,0.7625185368318125,0.3404024392613581
POWER_CAPACITY,DDDC,0.25,100,300,40,0.01,0.15,1e-05,0.4221592431621314,0.95,0.4010512810040248,55.85,1.4,0.05,54.55,3595.495,6.488070161107709,0.8205964919446146,0.2889203784189343
POWER_CAPACITY,DDDC,0.5,20,240,40,0.01,0.15,1e-05,0.6723447673225703,0.95,0.6387275289564418,93.65,1.25,0.05,89.9,4820.765,13.505612672199808,0.5819759012403293,0.2730460272311914
POWER_CAPACITY,DDDC,0.5,40,300,40,0.01,0.15,1e-05,0.6029719177876793,0.85,0.5125261301195274,93.15,1.05,0.15,82.6,4659.12,11.371116985948085,0.6420682534380084,0.2835914872945148
POWER_CAPACITY,DDDC,0.5,60,300,40,0.01,0.15,1e-05,0.572955820407463,0.925,0.5299841338769032,82.325,1.525,0.075,78.75,4612.175,10.052701962437917,0.6830787167351491,0.2669026122453356
POWER_CAPACITY,DDDC,0.5,100,300,40,0.01,0.15,1e-05,0.3961017389308176,0.975,0.3861991954575471,53.175,1.475,0.025,52.075,3487.0800000000004,6.14932260610063,0.8400338696949685,0.3019491305345911
POWER_CAPACITY,DDDC,1.0,20,240,40,0.01,0.15,1e-05,0.680011590336468,0.925,0.6290107210612329,95.05,1.325,0.075,90.425,4954.38,13.648215580258306,0.5764924662812958,0.2666570080529434
POWER_CAPACITY,DDDC,1.0,40,300,40,0.01,0.15,1e-05,0.644856196544325,0.9,0.5803705768898926,94.5,1.175,0.1,86.875,5038.75,12.091526580562393,0.6168434722461887,0.2536741453254821
POWER_CAPACITY,DDDC,1.0,60,300,40,0.01,0.15,1e-05,0.4974539194012427,0.825,0.4103994835060252,80.95,1.35,0.175,68.525,3914.54,8.859771926539636,0.7261549523891924,0.3140913003742233
POWER_CAPACITY,DDDC,1.0,100,300,40,0.01,0.15,1e-05,0.4064466148449407,0.9,0.3658019533604466,55.35,1.4,0.1,51.85,3728.1,6.283805992984229,0.8258097003507885,0.2967766925775296
POWER_CAPACITY,RC,0.25,20,180,40,0.01,0.15,1e-05,0.609839090692666,1.0,0.609839090692666,82.6,2.675,0.0,82.6,4016.15,12.343007086883588,0.6236045910497671,0.325134091089445
POWER_CAPACITY,RC,0.25,40,300,40,0.01,0.15,1e-05,0.6470434122405804,0.925,0.5985151563225368,90.9,1.15,0.075,85.475,4861.715,12.129146690537985,0.6164217820436229,0.2521118483995855
POWER_CAPACITY,RC,0.25,60,300,40,0.01,0.15,1e-05,0.4930054729785844,0.9,0.443704925680726,70.55,1.7,0.1,66.9,3629.495,8.789486473061633,0.7335464425639202,0.3168715793883847
POWER_CAPACITY,RC,0.25,100,300,40,0.01,0.15,1e-05,0.3365687245946002,0.975,0.3281545064797351,43.45,1.125,0.025,42.6,2500.115,5.375393419729802,0.8779115143788173,0.3317156377026999
POWER_CAPACITY,RC,0.5,20,300,40,0.01,0.15,1e-05,0.7486904486169725,0.875,0.6551041425398509,102.95,0.95,0.125,94.3,5545.34,14.92564234427569,0.5308512083989678,0.2094246261525229
POWER_CAPACITY,RC,0.5,40,300,40,0.01,0.15,1e-05,0.6798527063597074,0.925,0.6288637533827294,93.8,0.775,0.075,89.3,5034.5599999999995,12.693466549386963,0.5950957408661903,0.2286766383144947
POWER_CAPACITY,RC,0.5,60,240,40,0.01,0.15,1e-05,0.4603232581309715,0.975,0.4488151766776972,64.175,1.375,0.025,62.875,3387.6,8.27310747846935,0.7592898822148685,0.3372979636681427
POWER_CAPACITY,RC,0.5,100,300,40,0.01,0.15,1e-05,0.304621917871002,0.9,0.2741597260839019,42.2,1.525,0.1,38.8,2245.055,4.960084932323028,0.8911273011434375,0.3476890410644989
POWER_CAPACITY,RC,1.0,20,300,40,0.01,0.15,1e-05,0.771655156448092,0.9,0.6944896408032828,104.575,0.55,0.1,97.875,5755.715,15.352785909934514,0.5164241483087402,0.1902873696265899
POWER_CAPACITY,RC,1.0,40,300,40,0.01,0.15,1e-05,0.6440354532106859,0.875,0.5635310215593502,92.125,1.225,0.125,84.35,4805.3099999999995,12.077409795223796,0.6163769554130543,0.2542603905637958
POWER_CAPACITY,RC,1.0,60,240,40,0.01,0.15,1e-05,0.4477524711516872,0.925,0.4141710358153107,64.725,2.225,0.075,60.5,3270.5600000000004,8.074489044196657,0.7644608937514034,0.3451547055301955
POWER_CAPACITY,RC,1.0,100,300,40,0.01,0.15,1e-05,0.3139035991333486,0.95,0.2982084191766811,42.125,1.25,0.05,40.575,2305.4,5.080746788733533,0.8886330197903203,0.3430482004333257
POWER_DEGREE,DCAC,0.25,20,300,40,0.01,0.15,1e-05,0.7505959526265051,0.9,0.6755363573638546,97.925,1.375,0.1,91.075,6856.640000000001,14.961084718852993,0.5301126307927717,0.207836706144579
POWER_DEGREE,DCAC,0.25,40,300,40,0.01,0.15,1e-05,0.4775519700152628,0.875,0.417857973763355,62.8,2.375,0.125,58.625,4820.6050000000005,9.213893884262522,0.7245912194900791,0.3731771642748122
POWER_DEGREE,DCAC,0.25,60,300,40,0.01,0.15,1e-05,0.441182994974323,0.95,0.4191238452256068,56.625,1.825,0.05,54.025,4596.4800000000005,7.970691320594304,0.7695376517082927,0.3492606281410481
POWER_DEGREE,DCAC,0.25,100,300,40,0.01,0.15,1e-05,0.3623944579425199,0.925,0.3352148735968309,41.975,1.5,0.075,39.05,4116.9800000000005,5.711127953252759,0.8560255140900296,0.31880277102874
POWER_DEGREE,DCAC,0.5,20,300,40,0.01,0.15,1e-05,0.7218131027651354,0.825,0.5954958097812367,102.375,1.125,0.175,87.075,6528.700000000001,14.42572371143152,0.5473214832026618,0.2318224143623871
POWER_DEGREE,DCAC,0.5,40,300,40,0.01,0.15,1e-05,0.6145012348097193,0.925,0.5684136421989904,79.875,2.15,0.075,74.6,5987.8949999999995,11.56942123872717,0.6375741973736825,0.2753562608502005
POWER_DEGREE,DCAC,0.5,60,300,40,0.01,0.15,1e-05,0.5027235576046928,0.95,0.4775873797244581,63.475,1.8,0.05,60.375,5125.6,8.943032210154147,0.7302296875569498,0.310797776497067
POWER_DEGREE,DCAC,0.5,100,300,40,0.01,0.15,1e-05,0.3680823927276442,0.95,0.349678273091262,39.075,1.075,0.05,38.6,4188.465,5.785071105459375,0.855715036236262,0.3159588036361779
POWER_DEGREE,DCAC,1.0,20,300,40,0.01,0.15,1e-05,0.8131583161992062,0.9,0.7318424845792856,106.0,0.975,0.1,97.5,7283.085000000001,16.124744681305238,0.4894470944705159,0.1557014031673281
POWER_DEGREE,DCAC,1.0,40,300,40,0.01,0.15,1e-05,0.6237718023218217,0.95,0.5925832122057306,79.5,1.45,0.05,76.175,6098.32,11.728874999935332,0.632548328490816,0.2687344269129845
POWER_DEGREE,DCAC,1.0,60,300,40,0.01,0.15,1e-05,0.4876509326882828,0.95,0.4632683860538686,62.525,1.45,0.05,59.425,4906.06,8.704884736474867,0.7400268937526162,0.3202181670698232
POWER_DEGREE,DCAC,1.0,100,300,40,0.01,0.15,1e-05,0.3819855230015927,0.95,0.362886246851513,41.075,1.225,0.05,40.2,4222.245,5.965811799020706,0.8452189887368544,0.3090072384992036
POWER_DEGREE,DCDC,0.25,20,300,40,0.01,0.15,1e-05,0.7050570804917652,0.875,0.6169249454302945,103.4,0.8,0.125,92.375,5983.55,14.114061697146832,0.5592128976803525,0.2457857662568623
POWER_DEGREE,DCDC,0.25,40,300,40,0.01,0.15,1e-05,0.6066889625132166,0.875,0.5308528421990645,93.4,1.0,0.125,83.4,5205.81,11.435050155227326,0.6406521743664092,0.2809364553477024
POWER_DEGREE,DCDC,0.25,60,300,40,0.01,0.15,1e-05,0.279265567112522,0.95,0.2653022887568959,43.625,1.7,0.05,40.25,2495.4849999999997,5.4123959603778475,0.871471586107343,0.4504590205546737
POWER_DEGREE,DCDC,0.25,100,300,40,0.01,0.15,1e-05,0.1792521195892139,0.925,0.1658082106200228,24.725,1.075,0.075,22.975,1713.4050000000002,3.33027755465978,0.9592255386168816,0.4103739402053931
POWER_DEGREE,DCDC,0.5,20,240,40,0.01,0.15,1e-05,0.6703097776195461,0.9,0.6032787998575916,98.6,1.3,0.1,90.9,5637.610000000001,13.467761863723558,0.5822986445472951,0.2747418519837116
POWER_DEGREE,DCDC,0.5,40,240,40,0.01,0.15,1e-05,0.5568957589599837,0.9,0.5012061830639853,82.425,1.975,0.1,77.525,4700.585000000001,10.57860705411172,0.6740177566760106,0.3165030293142973
POWER_DEGREE,DCDC,0.5,60,300,40,0.01,0.15,1e-05,0.3046989764443565,0.975,0.2970815020332476,44.15,1.575,0.025,43.7,2592.05,5.8142438278208335,0.8588154383796335,0.4345631397222771
POWER_DEGREE,DCDC,0.5,100,300,40,0.01,0.15,1e-05,0.168283420073504,0.95,0.1598692490698288,23.875,1.2,0.05,22.4,1542.395,3.187684460955552,0.9693974638672356,0.415858289963248
POWER_DEGREE,DCDC,1.0,20,240,40,0.01,0.15,1e-05,0.702861663463753,0.9,0.6325754971173777,101.375,1.175,0.1,93.875,5947.695,14.073226940425808,0.5611399187485605,0.2476152804468724
POWER_DEGREE,DCDC,1.0,40,300,40,0.01,0.15,1e-05,0.6162855855614218,0.875,0.539249887366244,94.3,1.05,0.125,84.175,5349.345,11.600112071656453,0.6344143693850759,0.2740817245989845
POWER_DEGREE,DCDC,1.0,60,300,40,0.01,0.15,1e-05,0.2771481246513875,0.975,0.2702194215351028,41.025,1.9,0.025,41.0,2315.7349999999997,5.3789403694919224,0.877118679121254,0.4517824220928828
POWER_DEGREE,DCDC,1.0,100,300,40,0.01,0.15,1e-05,0.1893018425368769,0.95,0.179836750410033,27.075,1.0,0.05,25.525,1711.1950000000002,3.4609239529794005,0.953997486183382,0.4053490787315615
POWER_DEGREE,DDAC,0.25,20,240,40,0.01,0.15,1e-05,0.3751117491973327,1.0,0.3751117491973327,42.075,2.2,0.0,42.075,3448.9950000000003,7.9770785350703886,0.7759938211533431,0.5207402090022228
POWER_DEGREE,DDAC,0.25,40,300,40,0.01,0.15,1e-05,0.1954632687382892,1.0,0.1954632687382892,22.3,0.95,0.0,22.3,1746.06,4.361968222298574,0.8998804580958687,0.5746690937583648
POWER_DEGREE,DDAC,0.25,60,300,40,0.01,0.15,1e-05,0.1885705217477434,1.0,0.1885705217477434,21.275,1.0,0.0,21.275,1717.3199999999997,3.979414243614346,0.9123590897486054,0.5071434239076604
POWER_DEGREE,DDAC,0.25,100,300,40,0.01,0.15,1e-05,0.0908765231649249,1.0,0.0908765231649249,9.575,0.35,0.0,9.575,887.5350000000001,2.1813948011440245,0.9825774340534056,0.4545617384175375
POWER_DEGREE,DDAC,0.5,20,300,40,0.01,0.15,1e-05,0.4372181656633175,0.975,0.4262877115217346,50.225,1.55,0.025,50.125,3898.365,9.132257881337706,0.7346424948188748,0.4689848619472354
POWER_DEGREE,DDAC,0.5,40,300,40,0.01,0.15,1e-05,0.222290461977007,0.975,0.2167332004275818,26.525,1.025,0.025,25.525,2063.285,4.82339594600452,0.8862974337523631,0.5555068128735664
POWER_DEGREE,DDAC,0.5,60,300,40,0.01,0.15,1e-05,0.1407312556390497,1.0,0.1407312556390497,16.2,1.125,0.0,16.2,1240.155,3.2235538390969865,0.9457674610904524,0.5370429652255939
POWER_DEGREE,DDAC,0.5,100,300,40,0.01,0.15,1e-05,0.1163097411247839,1.0,0.1163097411247839,12.025,0.575,0.0,12.025,1140.1650000000002,2.512026634622191,0.9684170467626412,0.441845129437608
POWER_DEGREE,DDAC,1.0,20,300,40,0.01,0.15,1e-05,0.5034232223285097,0.95,0.4782520612120841,59.075,2.1,0.05,57.725,4537.325,10.36367193531028,0.6917749054864687,0.4138139813929086
POWER_DEGREE,DDAC,1.0,40,300,40,0.01,0.15,1e-05,0.1430082686137797,0.95,0.1358578551830907,18.55,1.025,0.05,16.225,1295.89,3.4597422201570103,0.9364013040705494,0.6121369509901574
POWER_DEGREE,DDAC,1.0,60,300,40,0.01,0.15,1e-05,0.0953673381629199,0.975,0.0929831547088469,11.65,0.775,0.025,11.025,843.2,2.5068039429741353,0.9627434801423312,0.5653954136481749
POWER_DEGREE,DDAC,1.0,100,300,40,0.01,0.15,1e-05,0.110494725441181,1.0,0.110494725441181,10.875,0.575,0.0,10.875,1134.845,2.436431430735353,0.9733834309061984,0.4447526372794094
POWER_DEGREE,DDDC,0.25,20,300,40,0.01,0.15,1e-05,0.6585171114199506,0.8,0.5268136891359605,103.875,0.875,0.2,85.675,5710.5650000000005,13.24841827241108,0.5879638775770322,0.2845690738167079
POWER_DEGREE,DDDC,0.25,40,240,40,0.01,0.15,1e-05,0.5703726108599209,0.9,0.5133353497739288,85.15,1.1,0.1,80.575,4966.525,10.810408906790638,0.6652578029410515,0.306876706528628
POWER_DEGREE,DDDC,0.25,60,300,40,0.01,0.15,1e-05,0.5995883409838034,0.9,0.5396295068854231,86.775,0.95,0.1,79.95,5214.460000000001,10.473495787544094,0.6642675783605279,0.2502572868851228
POWER_DEGREE,DDDC,0.25,100,300,40,0.01,0.15,1e-05,0.4499851228279766,0.9,0.404986610545179,63.775,1.325,0.1,58.525,4116.39,6.849806596763696,0.7975096701618152,0.2750074385860117
POWER_DEGREE,DDDC,0.5,20,180,40,0.01,0.15,1e-05,0.6056917599682234,0.925,0.5602648779706068,88.275,1.95,0.075,83.575,5372.67,12.265866735408956,0.6248003560206548,0.3285902000264805
POWER_DEGREE,DDDC,0.5,40,300,40,0.01,0.15,1e-05,0.6786624961165177,0.9,0.610796246504866,97.625,0.9,0.1,89.825,5957.4800000000005,12.672994933204103,0.5948693775242635,0.2295267884882016
POWER_DEGREE,DDDC,0.5,60,240,40,0.01,0.15,1e-05,0.5432908351531818,0.95,0.5161262933955226,79.675,1.075,0.05,76.2,4770.305,9.583995195420272,0.7038609571504318,0.2854432280292613
POWER_DEGREE,DDDC,0.5,100,300,40,0.01,0.15,1e-05,0.4549082552130389,0.9,0.409417429691735,64.225,1.45,0.1,58.075,4204.35,6.913807317769506,0.7943096341115247,0.2725458723934805
POWER_DEGREE,DDDC,1.0,20,300,40,0.01,0.15,1e-05,0.75488728364256,0.9,0.679398555278304,106.675,0.6,0.1,97.525,6508.925,15.040903475751616,0.527323265632336,0.2042605969645334
POWER_DEGREE,DDDC,1.0,40,300,40,0.01,0.15,1e-05,0.5837744423669738,0.775,0.4524251928344047,94.325,0.85,0.225,77.2,5148.775,11.04092040871195,0.6515466124614671,0.2973039697378758
POWER_DEGREE,DDDC,1.0,60,240,40,0.01,0.15,1e-05,0.5190013577129842,0.9,0.4671012219416857,79.5,1.15,0.1,72.55,4565.135,9.20022145186515,0.7166491174865602,0.3006241514293848
POWER_DEGREE,DDDC,1.0,100,300,40,0.01,0.15,1e-05,0.4499851228279766,0.9,0.404986610545179,63.775,1.325,0.1,58.525,4116.39,6.849806596763696,0.7975096701618152,0.2750074385860117
POWER_DEGREE,RC,0.25,20,300,40,0.01,0.15,1e-05,0.6570327136692965,0.8,0.5256261709354372,97.2,1.15,0.2,83.625,5680.665,13.220808474248916,0.5889287361149572,0.2858060719422529
POWER_DEGREE,RC,0.25,40,300,40,0.01,0.15,1e-05,0.6254468517524375,0.9,0.5629021665771938,90.025,1.525,0.1,83.125,5274.715000000001,11.757685850141923,0.6294595463609156,0.2675379630339732
POWER_DEGREE,RC,0.25,60,300,40,0.01,0.15,1e-05,0.5734713076685143,0.975,0.5591345249768014,75.425,1.475,0.025,74.475,4999.455,10.060846661162524,0.6857436500154657,0.2665804327071785
POWER_DEGREE,RC,0.25,100,300,40,0.01,0.15,1e-05,0.3484481986693314,0.975,0.3397369937025981,45.475,1.275,0.025,44.225,2948.825,5.529826582701309,0.869224893062475,0.3257759006653343
POWER_DEGREE,RC,0.5,20,300,40,0.01,0.15,1e-05,0.7593937343974602,0.9,0.6834543609577142,105.725,0.75,0.1,96.35,6524.860000000001,15.124723459792758,0.5243940726416509,0.2005052213354499
POWER_DEGREE,RC,0.5,40,300,40,0.01,0.15,1e-05,0.6563327727841481,0.875,0.5742911761861296,93.8,0.875,0.125,85.625,5435.99,12.288923691887348,0.6083836976903038,0.2454765908684656
POWER_DEGREE,RC,0.5,60,300,40,0.01,0.15,1e-05,0.5675755000613243,0.9,0.5108179500551919,79.75,1.375,0.1,74.05,4982.17,9.967692900968924,0.6850759249601392,0.2702653124616723
POWER_DEGREE,RC,0.5,100,300,40,0.01,0.15,1e-05,0.309522883660336,0.95,0.2940467394773192,40.05,1.6,0.05,38.25,2581.7300000000005,5.023797487584367,0.8930582594218803,0.345238558169832
POWER_DEGREE,RC,1.0,20,240,40,0.01,0.15,1e-05,0.7583112090704429,0.975,0.7393534288436818,100.125,1.2,0.025,97.675,6439.82,15.104588488710238,0.5265977141042122,0.201407325774631
POWER_DEGREE,RC,1.0,40,240,40,0.01,0.15,1e-05,0.5736361960126964,0.9,0.5162725764114268,85.425,1.55,0.1,77.85,4817.585,10.866542571418378,0.6631364725917474,0.3045455742766455
POWER_DEGREE,RC,1.0,60,300,40,0.01,0.15,1e-05,0.5542823087226976,0.9,0.4988540778504278,76.325,1.35,0.1,72.45,4793.150000000001,9.757660477818623,0.6937164993302465,0.278573557048314
POWER_DEGREE,RC,1.0,100,300,40,0.01,0.15,1e-05,0.3484481986693314,0.975,0.3397369937025981,45.475,1.275,0.025,44.225,2948.825,5.529826582701309,0.869224893062475,0.3257759006653343
RANDOM,DCAC,0.25,20,240,40,0.01,0.15,1e-05,0.817160831232109,0.95,0.7763027896705036,94.05,1.5,0.05,91.275,7389.789999999999,16.199191460917227,0.4878454596991292,0.1523659739732424
RANDOM,DCAC,0.25,40,240,40,0.01,0.15,1e-05,0.6592048569638317,0.925,0.6097644926915443,77.425,2.1,0.075,72.65,6210.4400000000005,12.338323539777909,0.6085168429735093,0.2434251021686916
RANDOM,DCAC,0.25,60,300,40,0.01,0.15,1e-05,0.6090876971991628,0.9,0.5481789274792466,71.625,1.825,0.1,65.45,5792.9400000000005,10.623585615746771,0.6580929968205443,0.2443201892505233
RANDOM,DCAC,0.25,100,300,40,0.01,0.15,1e-05,0.3483595235919722,0.975,0.3396505355021729,34.8,0.9,0.025,33.65,3695.875,5.528673806695638,0.8631486575933749,0.3258202382040139
RANDOM,DCAC,0.5,20,300,40,0.01,0.15,1e-05,0.8448156113654168,0.9,0.7603340502288751,105.425,0.775,0.1,97.075,7385.530000000001,16.71357037139676,0.4688698526124789,0.1293203238621525
RANDOM,DCAC,0.5,40,240,40,0.01,0.15,1e-05,0.7011220720923361,0.925,0.6485379166854109,83.85,1.925,0.075,77.525,6508.280000000001,13.059299639988184,0.5812706531399815,0.2134842342197599
RANDOM,DCAC,0.5,60,240,40,0.01,0.15,1e-05,0.5717012910621332,0.925,0.5288236942324732,63.075,1.625,0.075,60.65,5630.235,10.032880398781703,0.6838941608096134,0.2676866930861667
RANDOM,DCAC,0.5,100,300,40,0.01,0.15,1e-05,0.3371853626616593,0.95,0.3203260945285763,34.725,1.625,0.05,33.425,3601.215,5.383409714601571,0.8688649304025052,0.3314073186691703
RANDOM,DCAC,1.0,20,300,40,0.01,0.15,1e-05,0.8174490936784183,0.875,0.715267956968616,105.075,0.925,0.125,94.1,7156.345000000001,16.204553142418582,0.4861580891090281,0.1521257552679848
RANDOM,DCAC,1.0,40,240,40,0.01,0.15,1e-05,0.6769965427085546,0.9,0.6092968884376991,80.125,1.55,0.1,74.175,6247.975,12.64434053458714,0.5959522472394394,0.2307167552081753
