pattern,strategy,attack_information_ratio,defense_budget,T_opt,n_runs,lookahead_runs,infection_rate,activation_rate,detection_rate,PAS_at_T_opt,PS_at_T_opt,EP_max,mean_active_infectious,mean_exposed,mean_detected,RT,RI,RE,selected_policy_mode,best_before_guard_mode,safe_guard_mode,sensitivity_type,sensitivity_value
DCDC,CDP,0.25,60,300,30,10,0.01,0.15,5e-05,0.1056102852461432,0.8666666666666667,0.0915289138799908,15.433333333333334,0.5333333333333333,0.1333333333333333,2.668642506889064,0.9519541960562516,0.5589935717211605,CDP,CDP,,detection_rate,5e-05
DCDC,CDP,0.25,100,240,30,10,0.01,0.15,5e-05,0.0717438447079302,1.0,0.0717438447079302,7.4,0.2333333333333333,0.0,1.932669981203093,0.9917261115150298,0.4641280776460348,CDP,CDP,,detection_rate,5e-05
DCDC,CDP,0.5,20,270,30,10,0.01,0.15,5e-05,0.3398423684972987,0.8,0.2718738947978389,48.36666666666667,2.1333333333333333,0.2,7.321068054049757,0.7950245786239617,0.5501313595855845,CDP,CDP,,detection_rate,5e-05
DCDC,CDP,0.5,60,270,30,10,0.01,0.15,5e-05,0.0990288918674519,0.9333333333333332,0.0924269657429551,12.333333333333334,0.6666666666666666,0.0666666666666666,2.5646564915057413,0.9647190344042336,0.5631069425828426,CDP,CDP,,detection_rate,5e-05
DCDC,CDP,0.5,100,240,30,10,0.01,0.15,5e-05,0.0717438447079302,1.0,0.0717438447079302,7.4,0.2333333333333333,0.0,1.932669981203093,0.9917261115150298,0.4641280776460348,CDP,CDP,,detection_rate,5e-05
DCDC,CDP,1.0,20,300,30,10,0.01,0.15,5e-05,0.3868180956368152,0.7333333333333334,0.2836666034669978,56.3,2.533333333333333,0.2666666666666666,8.194816578844762,0.7630983764426482,0.5109849203026541,CDP,CDP,,detection_rate,5e-05
DCDC,CDP,1.0,60,270,30,10,0.01,0.15,5e-05,0.0990288918674519,0.9333333333333332,0.0924269657429551,12.333333333333334,0.6666666666666666,0.0666666666666666,2.5646564915057413,0.9647190344042336,0.5631069425828426,CDP,CDP,,detection_rate,5e-05
DCDC,CDP,1.0,100,240,30,10,0.01,0.15,5e-05,0.0717438447079302,1.0,0.0717438447079302,7.4,0.2333333333333333,0.0,1.932669981203093,0.9917261115150298,0.4641280776460348,CDP,CDP,,detection_rate,5e-05
DCDC,DRAD-CF-MPC,0.25,20,300,30,10,0.01,0.15,5e-05,0.4382340266593445,0.7,0.3067638186615411,73.46666666666667,2.6333333333333333,0.3,9.15115289586381,0.729147882671426,0.4681383111172129,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain,detection_rate,5e-05
DCDC,DRAD-CF-MPC,0.25,60,300,30,10,0.01,0.15,5e-05,0.1130207050997396,0.8666666666666667,0.0979512777531077,17.366666666666667,0.5666666666666667,0.1333333333333333,2.785727140575887,0.9507786116611976,0.5543620593126626,CDP,CDP_PHYSICS_90,switched_with_counterfactual_gain,detection_rate,5e-05
DCDC,DRAD-CF-MPC,0.25,100,240,30,10,0.01,0.15,5e-05,0.0650882848581471,1.0,0.0650882848581471,7.666666666666667,0.1,0.0,1.8461477031559128,0.9901192544900468,0.4674558575709264,CDP,HYBRID,switched_with_counterfactual_gain,detection_rate,5e-05
DCDC,DRAD-CF-MPC,0.5,20,240,30,10,0.01,0.15,5e-05,0.3305222950301036,0.9,0.2974700655270932,47.93333333333333,1.8666666666666667,0.1,7.147714687559926,0.8031605082304326,0.5578980874749138,CDP,CDP_PDP_90,switched_with_counterfactual_gain,detection_rate,5e-05
DCDC,DRAD-CF-MPC,0.5,60,300,30,10,0.01,0.15,5e-05,0.115952419991874,0.9333333333333332,0.1082222586590824,15.0,0.7666666666666667,0.0666666666666666,2.83204823587161,0.9538182360740984,0.5525297375050786,CDP,CDP_PHYSICS_90,switched_with_counterfactual_gain,detection_rate,5e-05
DCDC,DRAD-CF-MPC,0.5,100,300,30,10,0.01,0.15,5e-05,0.0705485137324148,1.0,0.0705485137324148,10.3,0.6,0.0,1.9171306785213929,0.9955902575705048,0.4647257431337925,HYBRID,HYBRID,switched_with_counterfactual_gain,detection_rate,5e-05
DCDC,DRAD-CF-MPC,1.0,20,300,30,10,0.01,0.15,5e-05,0.4282898161584596,0.6666666666666667,0.2855265441056397,78.03333333333333,1.6333333333333333,0.3333333333333333,8.96619058054735,0.7348670709775404,0.4764251532012837,CDP,CP,switched_with_counterfactual_gain,detection_rate,5e-05
DCDC,DRAD-CF-MPC,1.0,60,300,30,10,0.01,0.15,5e-05,0.1104898151308324,0.9,0.0994408336177492,15.1,0.7,0.1,2.7457390790671528,0.9553689292337754,0.5559438655432295,CDP,CDP_PHYSICS_90,switched_with_counterfactual_gain,detection_rate,5e-05
DCDC,DRAD-CF-MPC,1.0,100,300,30,10,0.01,0.15,5e-05,0.0675448654654666,1.0,0.0675448654654666,9.7,0.5666666666666667,0.0,1.8780832510510668,0.9951506041267584,0.4662275672672667,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain,detection_rate,5e-05
DDAC,CDP,0.25,20,300,30,10,0.01,0.15,5e-05,0.3419314753344531,0.7333333333333334,0.250749748578599,52.0,3.2666666666666666,0.2666666666666666,7.359925441220826,0.792390745245993,0.5483904372212893,CDP,CDP,,detection_rate,5e-05
DDAC,CDP,0.25,60,300,30,10,0.01,0.15,5e-05,0.1076459919893292,0.8666666666666667,0.0932931930574186,15.433333333333334,0.5333333333333333,0.1333333333333333,2.7008066734314027,0.9501045548876036,0.5577212550066691,CDP,CDP,,detection_rate,5e-05
DDAC,CDP,0.25,100,240,30,10,0.01,0.15,5e-05,0.0754827765766996,1.0,0.0754827765766996,7.4,0.2333333333333333,0.0,1.9812760954970956,0.986598496451271,0.4622586117116501,CDP,CDP,,detection_rate,5e-05
DDAC,CDP,0.5,20,270,30,10,0.01,0.15,5e-05,0.3517919278896141,0.8,0.2814335423116913,48.36666666666667,2.1333333333333333,0.2,7.543329858746822,0.7870945490726297,0.5401733934253217,CDP,CDP,,detection_rate,5e-05
DDAC,CDP,0.5,60,270,30,10,0.01,0.15,5e-05,0.0928953610480654,0.9333333333333332,0.0867023369781943,12.333333333333334,0.6666666666666666,0.0666666666666666,2.4677467045594335,0.9669198647026896,0.566940399344959,CDP,CDP,,detection_rate,5e-05
DDAC,CDP,0.5,100,240,30,10,0.01,0.15,5e-05,0.0754827765766996,1.0,0.0754827765766996,7.4,0.2333333333333333,0.0,1.9812760954970956,0.986598496451271,0.4622586117116501,CDP,CDP,,detection_rate,5e-05
DDAC,CDP,1.0,20,300,30,10,0.01,0.15,5e-05,0.403834809339225,0.7333333333333334,0.296145526848765,56.3,2.533333333333333,0.2666666666666666,8.511327453709589,0.7521535781428912,0.4968043255506458,CDP,CDP,,detection_rate,5e-05
DDAC,CDP,1.0,60,270,30,10,0.01,0.15,5e-05,0.0928953610480654,0.9333333333333332,0.0867023369781943,12.333333333333334,0.6666666666666666,0.0666666666666666,2.4677467045594335,0.9669198647026896,0.566940399344959,CDP,CDP,,detection_rate,5e-05
DDAC,CDP,1.0,100,240,30,10,0.01,0.15,5e-05,0.0754827765766996,1.0,0.0754827765766996,7.4,0.2333333333333333,0.0,1.9812760954970956,0.986598496451271,0.4622586117116501,CDP,CDP,,detection_rate,5e-05
DDAC,DRAD-CF-MPC,0.25,20,300,30,10,0.01,0.15,5e-05,0.4139111482315804,0.6666666666666667,0.2759407654877203,67.8,2.4,0.3333333333333333,8.698747357107395,0.7442910869828061,0.4884073764736831,CDP,RP,switched_with_counterfactual_gain,detection_rate,5e-05
DDAC,DRAD-CF-MPC,0.25,60,300,30,10,0.01,0.15,5e-05,0.1370422770963555,0.9333333333333332,0.1279061252899318,17.533333333333335,0.6,0.0666666666666666,3.1652679781224173,0.9388523349579742,0.5393485768147779,CDP,CDP_PHYSICS_90,switched_with_counterfactual_gain,detection_rate,5e-05
DDAC,DRAD-CF-MPC,0.25,100,300,30,10,0.01,0.15,5e-05,0.0596119112083899,0.9666666666666668,0.0576248475014436,6.833333333333333,0.5,0.0333333333333333,1.7749548457090705,0.9934429548338112,0.470194044395805,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain,detection_rate,5e-05
DDAC,DRAD-CF-MPC,0.5,20,300,30,10,0.01,0.15,5e-05,0.4412652811281309,0.7333333333333334,0.3235945394939626,64.06666666666666,2.566666666666667,0.2666666666666666,9.207534228983237,0.7278442339333816,0.4656122657265575,CDP,RP,switched_with_counterfactual_gain,detection_rate,5e-05
DDAC,DRAD-CF-MPC,0.5,60,300,30,10,0.01,0.15,5e-05,0.1414185579978214,1.0,0.1414185579978214,15.933333333333334,0.9,0.0,3.2344132163655788,0.9381687044293175,0.5366134012513616,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain,detection_rate,5e-05
DDAC,DRAD-CF-MPC,0.5,100,240,30,10,0.01,0.15,5e-05,0.0643940554631756,0.9666666666666668,0.0622475869477364,6.933333333333334,0.2,0.0333333333333333,1.837122721021284,0.9886838584524504,0.4678029722684121,RANK_ENSEMBLE,PHYSICS,switched_with_counterfactual_gain,detection_rate,5e-05
DDAC,DRAD-CF-MPC,1.0,20,300,30,10,0.01,0.15,5e-05,0.4097812311726032,0.7333333333333334,0.3005062361932423,61.733333333333334,2.433333333333333,0.2666666666666666,8.62193089981042,0.7481999409818952,0.4918489740228308,CDP,RP,switched_with_counterfactual_gain,detection_rate,5e-05
DDAC,DRAD-CF-MPC,1.0,60,300,30,10,0.01,0.15,5e-05,0.1414185579978214,1.0,0.1414185579978214,15.933333333333334,0.9,0.0,3.2344132163655788,0.9381687044293175,0.5366134012513616,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain,detection_rate,5e-05
DDAC,DRAD-CF-MPC,1.0,100,270,30,10,0.01,0.15,5e-05,0.0593134953640325,1.0,0.0593134953640325,6.533333333333333,0.2,0.0,1.7710754397324224,0.9903651962526836,0.4703432523179837,PHYSICS,PHYSICS,switched_with_counterfactual_gain,detection_rate,5e-05
DDDC,CDP,0.25,20,300,30,10,0.01,0.15,5e-05,0.3306690146619401,0.7333333333333334,0.2424906107520894,52.0,3.2666666666666666,0.2666666666666666,7.150443672712086,0.799430844059743,0.55777582111505,CDP,CDP,,detection_rate,5e-05
DDDC,CDP,0.25,60,300,30,10,0.01,0.15,5e-05,0.1107034939935464,0.8666666666666667,0.0959430281277402,15.433333333333334,0.5333333333333333,0.1333333333333333,2.749115205098034,0.9481268376699318,0.5558103162540337,CDP,CDP,,detection_rate,5e-05
DDDC,CDP,0.25,100,240,30,10,0.01,0.15,5e-05,0.0768624398324068,1.0,0.0768624398324068,7.4,0.2333333333333333,0.0,1.9992117178212891,0.990371939929536,0.4615687800837965,CDP,CDP,,detection_rate,5e-05
DDDC,CDP,0.5,20,270,30,10,0.01,0.15,5e-05,0.344575252307336,0.8,0.2756602018458688,48.36666666666667,2.1333333333333333,0.2,7.409099692916451,0.7920260860002316,0.5461872897438868,CDP,CDP,,detection_rate,5e-05
DDDC,CDP,0.5,60,270,30,10,0.01,0.15,5e-05,0.1023526267549343,0.9333333333333332,0.0955291183046053,12.333333333333334,0.6666666666666666,0.0666666666666666,2.6171715027279627,0.9625964170115004,0.561029608278166,CDP,CDP,,detection_rate,5e-05
DDDC,CDP,0.5,100,240,30,10,0.01,0.15,5e-05,0.0768624398324068,1.0,0.0768624398324068,7.4,0.2333333333333333,0.0,1.9992117178212891,0.990371939929536,0.4615687800837965,CDP,CDP,,detection_rate,5e-05
DDDC,CDP,1.0,20,300,30,10,0.01,0.15,5e-05,0.3941553765727342,0.7333333333333334,0.2890472761533385,56.3,2.533333333333333,0.2666666666666666,8.331290004252855,0.7582336973747139,0.5048705195227217,CDP,CDP,,detection_rate,5e-05
DDDC,CDP,1.0,60,270,30,10,0.01,0.15,5e-05,0.1023526267549343,0.9333333333333332,0.0955291183046053,12.333333333333334,0.6666666666666666,0.0666666666666666,2.6171715027279627,0.9625964170115004,0.561029608278166,CDP,CDP,,detection_rate,5e-05
DDDC,CDP,1.0,100,240,30,10,0.01,0.15,5e-05,0.0768624398324068,1.0,0.0768624398324068,7.4,0.2333333333333333,0.0,1.9992117178212891,0.990371939929536,0.4615687800837965,CDP,CDP,,detection_rate,5e-05
DDDC,DRAD-CF-MPC,0.25,20,270,30,10,0.01,0.15,5e-05,0.2885680344327378,0.7333333333333334,0.2116165585840077,47.13333333333333,2.1,0.2666666666666666,6.367365440448923,0.8270974442853871,0.5928599713060517,CDP,CP,fallback_to_cdp,detection_rate,5e-05
DDDC,DRAD-CF-MPC,0.25,60,300,30,10,0.01,0.15,5e-05,0.1124072540848482,0.9,0.1011665286763634,15.0,0.8,0.1,2.7760346145406034,0.9535608077058542,0.5547454661969698,CDP_PDP_90,CDP_PDP_90,switched_with_counterfactual_gain,detection_rate,5e-05
DDDC,DRAD-CF-MPC,0.25,100,240,30,10,0.01,0.15,5e-05,0.0556865249586778,1.0,0.0556865249586778,7.266666666666667,0.2333333333333333,0.0,1.7239248244628125,0.994449327962,0.472156737520661,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain,detection_rate,5e-05
DDDC,DRAD-CF-MPC,0.5,20,240,30,10,0.01,0.15,5e-05,0.2755704424097811,0.8666666666666667,0.2388277167551436,41.43333333333333,1.7666666666666666,0.1333333333333333,6.125610228821929,0.8379805712473001,0.6036912979918491,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain,detection_rate,5e-05
DDDC,DRAD-CF-MPC,0.5,60,300,30,10,0.01,0.15,5e-05,0.1357179220473792,0.9,0.1221461298426413,19.166666666666668,0.9,0.1,3.1443431683485916,0.9417881487838624,0.540176298720388,CDP_PHYSICS_90,CDP_PHYSICS_90,switched_with_counterfactual_gain,detection_rate,5e-05
DDDC,DRAD-CF-MPC,0.5,100,240,30,10,0.01,0.15,5e-05,0.0646552938744039,1.0,0.0646552938744039,8.233333333333333,0.4,0.0,1.8405188203672516,0.9903590122839976,0.467672353062798,CDP,CDP,switched_with_counterfactual_gain,detection_rate,5e-05
DDDC,DRAD-CF-MPC,1.0,20,240,30,10,0.01,0.15,5e-05,0.3004844479168315,0.9,0.2704360031251483,41.733333333333334,1.8333333333333333,0.1,6.589010731253067,0.8223571484912365,0.5829296267359736,CDP,CDP_PDP_90,switched_with_counterfactual_gain,detection_rate,5e-05
DDDC,DRAD-CF-MPC,1.0,60,300,30,10,0.01,0.15,5e-05,0.1268054041977197,0.9,0.1141248637779478,18.166666666666668,0.8333333333333334,0.1,3.0035253863239726,0.946577623066793,0.5457466223764251,CDP_PHYSICS_90,CDP_PHYSICS_90,switched_with_counterfactual_gain,detection_rate,5e-05
DDDC,DRAD-CF-MPC,1.0,100,240,30,10,0.01,0.15,5e-05,0.0711766911068021,1.0,0.0711766911068021,9.5,0.3666666666666666,0.0,1.925296984388429,0.9902594267275692,0.4644116544465989,CDP,RANK_ENSEMBLE,switched_with_counterfactual_gain,detection_rate,5e-05
RC,CDP,0.25,20,300,30,10,0.01,0.15,5e-05,0.3424904952741001,0.7333333333333334,0.25115969653434,52.0,3.2666666666666666,0.2666666666666666,7.370323212098264,0.7919894138384177,0.5479245872715832,CDP,CDP,,detection_rate,5e-05
RC,CDP,0.25,60,300,30,10,0.01,0.15,5e-05,0.1011072259800001,0.8666666666666667,0.0876262625160001,15.433333333333334,0.5333333333333333,0.1333333333333333,2.597494170484003,0.9537646878883852,0.5618079837625,CDP,CDP,,detection_rate,5e-05
RC,CDP,0.25,100,240,30,10,0.01,0.15,5e-05,0.067349672343569,1.0,0.067349672343569,7.4,0.2333333333333333,0.0,1.8755457404663984,0.9926857611361252,0.4663251638282154,CDP,CDP,,detection_rate,5e-05
RC,CDP,0.5,20,270,30,10,0.01,0.15,5e-05,0.3387059486684042,0.8,0.2709647589347234,48.36666666666667,2.1333333333333333,0.2,7.299930645232319,0.7958411333655372,0.5510783761096631,CDP,CDP,,detection_rate,5e-05
RC,CDP,0.5,60,270,30,10,0.01,0.15,5e-05,0.0865777451390693,0.9333333333333332,0.0808058954631313,12.333333333333334,0.6666666666666666,0.0666666666666666,2.3679283731972953,0.9693547202119588,0.5708889092880817,CDP,CDP,,detection_rate,5e-05
RC,CDP,0.5,100,240,30,10,0.01,0.15,5e-05,0.067349672343569,1.0,0.067349672343569,7.4,0.2333333333333333,0.0,1.8755457404663984,0.9926857611361252,0.4663251638282154,CDP,CDP,,detection_rate,5e-05
RC,CDP,1.0,20,300,30,10,0.01,0.15,5e-05,0.3984382095854987,0.7333333333333334,0.2921880203626991,56.3,2.533333333333333,0.2666666666666666,8.410950698290277,0.7556233995360088,0.5013014920120845,CDP,CDP,,detection_rate,5e-05
RC,CDP,1.0,60,270,30,10,0.01,0.15,5e-05,0.0865777451390693,0.9333333333333332,0.0808058954631313,12.333333333333334,0.6666666666666666,0.0666666666666666,2.3679283731972953,0.9693547202119588,0.5708889092880817,CDP,CDP,,detection_rate,5e-05
RC,CDP,1.0,100,240,30,10,0.01,0.15,5e-05,0.067349672343569,1.0,0.067349672343569,7.4,0.2333333333333333,0.0,1.8755457404663984,0.9926857611361252,0.4663251638282154,CDP,CDP,,detection_rate,5e-05
RC,DRAD-CF-MPC,0.25,20,240,30,10,0.01,0.15,5e-05,0.2647242422692611,0.9,0.238251818042335,36.2,2.0,0.1,5.923870906208256,0.8455091414698447,0.612729798108949,CDP,CDP,switched_with_counterfactual_gain,detection_rate,5e-05
RC,DRAD-CF-MPC,0.25,60,300,30,10,0.01,0.15,5e-05,0.1268029369033271,0.9,0.1141226432129944,17.9,0.5333333333333333,0.1,3.00348640307257,0.9444895521232494,0.5457481644354204,CDP,CDP,switched_with_counterfactual_gain,detection_rate,5e-05
RC,DRAD-CF-MPC,0.25,100,300,30,10,0.01,0.15,5e-05,0.0557432021573352,0.9333333333333332,0.0520269886801796,6.7,0.4666666666666667,0.0666666666666666,1.7246616280453586,0.9977147368613172,0.4721283989213322,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain,detection_rate,5e-05
RC,DRAD-CF-MPC,0.5,20,240,30,10,0.01,0.15,5e-05,0.2888148555244617,0.8666666666666667,0.2503062081212002,39.1,1.7333333333333334,0.1333333333333333,6.371956312754988,0.8294059454865743,0.5926542870629486,CDP,CDP_PHYSICS_95,fallback_to_cdp,detection_rate,5e-05
RC,DRAD-CF-MPC,0.5,60,300,30,10,0.01,0.15,5e-05,0.0892579013610145,0.9,0.080332111224913,12.733333333333333,0.7333333333333333,0.1,2.4102748415040285,0.9702843119693833,0.5692138116493658,CDP,CDP_PHYSICS_90,switched_with_counterfactual_gain,detection_rate,5e-05
RC,DRAD-CF-MPC,0.5,100,270,30,10,0.01,0.15,5e-05,0.0547904993331819,1.0,0.0547904993331819,7.3,0.3333333333333333,0.0,1.7122764913313655,0.9933763442799424,0.472604750333409,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain,detection_rate,5e-05
RC,DRAD-CF-MPC,1.0,20,300,30,10,0.01,0.15,5e-05,0.4030476995134944,0.6,0.2418286197080966,78.06666666666666,1.6333333333333333,0.4,8.496687210950997,0.7500189953162286,0.4974602504054214,CDP,PHYSICS,switched_with_counterfactual_gain,detection_rate,5e-05
RC,DRAD-CF-MPC,1.0,60,300,30,10,0.01,0.15,5e-05,0.1062343453786408,0.9333333333333332,0.0991520556867315,14.166666666666666,0.7333333333333333,0.0666666666666666,2.678502656982525,0.9619218332647518,0.5586035341383493,CDP,CDP_PHYSICS_90,switched_with_counterfactual_gain,detection_rate,5e-05
RC,DRAD-CF-MPC,1.0,100,240,30,10,0.01,0.15,5e-05,0.0568664301015181,1.0,0.0568664301015181,6.966666666666667,0.2666666666666666,0.0,1.7392635913197354,0.9941900896193272,0.4715667849492409,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain,detection_rate,5e-05
DCAC,CDP,0.25,20,240,30,10,0.01,0.15,0.0001,0.2328603597702573,0.8,0.1862882878162058,30.4,1.5333333333333334,0.2,5.331202691726787,0.8642197436014118,0.6392830335247854,CDP,CDP,,detection_rate,0.0001
DCAC,CDP,0.25,60,300,30,10,0.01,0.15,0.0001,0.0711011530760023,0.8,0.0568809224608018,12.733333333333333,0.4666666666666667,0.2,2.1233982186008364,0.9697077217200172,0.5805617793274985,CDP,CDP,,detection_rate,0.0001
DCAC,CDP,0.25,100,240,30,10,0.01,0.15,0.0001,0.0689510695881784,0.9666666666666668,0.0666527006019058,7.066666666666666,0.2,0.0333333333333333,1.8963639046463203,0.9888078069409084,0.4655244652059107,CDP,CDP,,detection_rate,0.0001
DCAC,CDP,0.5,20,270,30,10,0.01,0.15,0.0001,0.276838418172132,0.7,0.1937868927204924,44.3,2.2333333333333334,0.3,6.149194578001657,0.833788152174586,0.6026346515232233,CDP,CDP,,detection_rate,0.0001
DCAC,CDP,0.5,60,210,30,10,0.01,0.15,0.0001,0.0670951330099371,0.9666666666666668,0.0648586285762725,8.533333333333333,0.5666666666666667,0.0333333333333333,2.060103101557006,0.9796894234043372,0.5830655418687892,CDP,CDP,,detection_rate,0.0001
DCAC,CDP,0.5,100,240,30,10,0.01,0.15,0.0001,0.0689510695881784,0.9666666666666668,0.0666527006019058,7.066666666666666,0.2,0.0333333333333333,1.8963639046463203,0.9888078069409084,0.4655244652059107,CDP,CDP,,detection_rate,0.0001
DCAC,CDP,1.0,20,240,30,10,0.01,0.15,0.0001,0.2090833022713719,0.8,0.1672666418170975,26.9,1.4,0.2,4.888949422247517,0.8797345236055596,0.6590972481071901,CDP,CDP,,detection_rate,0.0001
DCAC,CDP,1.0,60,210,30,10,0.01,0.15,0.0001,0.0670951330099371,0.9666666666666668,0.0648586285762725,8.533333333333333,0.5666666666666667,0.0333333333333333,2.060103101557006,0.9796894234043372,0.5830655418687892,CDP,CDP,,detection_rate,0.0001
DCAC,CDP,1.0,100,240,30,10,0.01,0.15,0.0001,0.0689510695881784,0.9666666666666668,0.0666527006019058,7.066666666666666,0.2,0.0333333333333333,1.8963639046463203,0.9888078069409084,0.4655244652059107,CDP,CDP,,detection_rate,0.0001
DCAC,DRAD-CF-MPC,0.25,20,210,30,10,0.01,0.15,0.0001,0.1943104649674515,0.8666666666666667,0.1684024029717913,27.433333333333337,1.8,0.1333333333333333,4.614174648394599,0.8904977790774337,0.6714079458604569,CDP,HYBRID,switched_with_counterfactual_gain,detection_rate,0.0001
DCAC,DRAD-CF-MPC,0.25,60,300,30,10,0.01,0.15,0.0001,0.0766039721168061,0.8333333333333334,0.0638366434306717,12.766666666666667,0.6,0.1666666666666666,2.210342759445537,0.9697265107726072,0.5771225174269962,CDP,CDP,switched_with_counterfactual_gain,detection_rate,0.0001
DCAC,DRAD-CF-MPC,0.25,100,240,30,10,0.01,0.15,0.0001,0.0626721592544619,0.9666666666666668,0.0605830872793131,6.866666666666666,0.2666666666666666,0.0333333333333333,1.8147380703080052,0.9898146689796838,0.4686639203727691,CDP,RANK_ENSEMBLE,switched_with_counterfactual_gain,detection_rate,0.0001
DCAC,DRAD-CF-MPC,0.5,20,240,30,10,0.01,0.15,0.0001,0.2481356217161693,0.6666666666666667,0.1654237478107795,37.96666666666667,1.8333333333333333,0.3333333333333333,5.61532256392075,0.8517783032042954,0.6265536485698587,CDP,HYBRID,switched_with_counterfactual_gain,detection_rate,0.0001
DCAC,DRAD-CF-MPC,0.5,60,270,30,10,0.01,0.15,0.0001,0.0754360247549473,0.8,0.0603488198039579,11.5,0.7,0.2,2.1918891911281686,0.9726673764171804,0.5778524845281577,CDP,CDP,switched_with_counterfactual_gain,detection_rate,0.0001
DCAC,DRAD-CF-MPC,0.5,100,270,30,10,0.01,0.15,0.0001,0.0515734472783109,0.9666666666666668,0.0498543323690338,5.466666666666667,0.4,0.0333333333333333,1.6704548146180416,0.9961216132559264,0.4742132763608445,RANK_ENSEMBLE,RANK_ENSEMBLE,switched_with_counterfactual_gain,detection_rate,0.0001
DCAC,DRAD-CF-MPC,1.0,20,240,30,10,0.01,0.15,0.0001,0.2382620832804848,0.7,0.1667834582963393,37.53333333333333,1.8333333333333333,0.3,5.431674749017018,0.8587683159496361,0.6347815972662627,CDP,PHYSICS,fallback_to_cdp,detection_rate,0.0001
DCAC,DRAD-CF-MPC,1.0,60,300,30,10,0.01,0.15,0.0001,0.0714585765851771,0.8333333333333334,0.0595488138209809,14.9,0.7666666666666667,0.1666666666666666,2.1290455100458,0.9729069553732012,0.5803383896342642,CDP,CDP_PHYSICS_95,switched_with_counterfactual_gain,detection_rate,0.0001
DCAC,DRAD-CF-MPC,1.0,100,240,30,10,0.01,0.15,0.0001,0.0607377423894196,0.9666666666666668,0.058713150976439,6.633333333333334,0.2333333333333333,0.0333333333333333,1.7895906510624555,0.9902515462925386,0.46963112880529,CDP_PHYSICS_95,CDP_PHYSICS_95,switched_with_counterfactual_gain,detection_rate,0.0001
DCDC,CDP,0.25,20,240,30,10,0.01,0.15,0.0001,0.2087299560793555,0.8,0.1669839648634844,30.4,1.5333333333333334,0.2,4.882377183076014,0.8802476466956247,0.6593917032672038,CDP,CDP,,detection_rate,0.0001
DCDC,CDP,0.25,60,300,30,10,0.01,0.15,0.0001,0.074495637868037,0.8,0.0595965102944296,12.733333333333333,0.4666666666666667,0.2,2.1770310783149855,0.9681787168520208,0.5784402263324768,CDP,CDP,,detection_rate,0.0001
DCDC,CDP,0.25,100,210,30,10,0.01,0.15,0.0001,0.0663605349597778,1.0,0.0663605349597778,6.6,0.5,0.0,1.8626869544771123,0.9936828483241787,0.466819732520111,CDP,CDP,,detection_rate,0.0001
DCDC,CDP,0.5,20,270,30,10,0.01,0.15,0.0001,0.2745762924561131,0.7,0.1922034047192792,44.3,2.2333333333333334,0.3,6.107119039683705,0.8354475280507324,0.6045197562865723,CDP,CDP,,detection_rate,0.0001
DCDC,CDP,0.5,60,210,30,10,0.01,0.15,0.0001,0.0786024010590829,0.9666666666666668,0.0759823210237801,8.533333333333333,0.5666666666666667,0.0333333333333333,2.24191793673351,0.976338768115557,0.5758734993380732,CDP,CDP,,detection_rate,0.0001
DCDC,CDP,0.5,100,210,30,10,0.01,0.15,0.0001,0.0663605349597778,1.0,0.0663605349597778,6.6,0.5,0.0,1.8626869544771123,0.9936828483241787,0.466819732520111,CDP,CDP,,detection_rate,0.0001
DCDC,CDP,1.0,20,240,30,10,0.01,0.15,0.0001,0.1988035040588441,0.8,0.1590428032470753,26.9,1.4,0.2,4.6977451754945,0.8867777223617513,0.6676637466176298,CDP,CDP,,detection_rate,0.0001
DCDC,CDP,1.0,60,210,30,10,0.01,0.15,0.0001,0.0786024010590829,0.9666666666666668,0.0759823210237801,8.533333333333333,0.5666666666666667,0.0333333333333333,2.24191793673351,0.976338768115557,0.5758734993380732,CDP,CDP,,detection_rate,0.0001
DCDC,CDP,1.0,100,210,30,10,0.01,0.15,0.0001,0.0663605349597778,1.0,0.0663605349597778,6.6,0.5,0.0,1.8626869544771123,0.9936828483241787,0.466819732520111,CDP,CDP,,detection_rate,0.0001
DCDC,DRAD-CF-MPC,0.25,20,210,30,10,0.01,0.15,0.0001,0.188142135267073,0.7,0.1316994946869511,38.8,2.6333333333333333,0.3,4.4994437159675575,0.8916019610869125,0.6765482206107725,CDP,CDP,switched_with_counterfactual_gain,detection_rate,0.0001
DCDC,DRAD-CF-MPC,0.25,60,300,30,10,0.01,0.15,0.0001,0.1043892172802862,0.7333333333333334,0.0765520926722099,26.733333333333334,0.7333333333333333,0.2666666666666666,2.649349633028522,0.95434916730443,0.559756739199821,CDP,PHYSICS,switched_with_counterfactual_gain,detection_rate,0.0001
