mode,pattern,attack_information_ratio,defense_budget,T_opt,n_runs,lookahead_runs,infection_rate,activation_rate,detection_rate,PAS_at_T_opt,PS_at_T_opt,EP_max,mean_active_infectious,mean_exposed,mean_detected,RT,RI,RE,selected_policy_mode,safe_guard_mode,best_before_guard_mode
FULL,RC,0.25,20,300,30,10,0.01,0.15,1e-05,0.380236271277665,0.9333333333333332,0.3548871865258207,49.4,2.066666666666667,0.0666666666666666,8.072394645764572,0.7713870939060256,0.5164697739352792,CDP,switched_with_counterfactual_gain,CDP_PHYSICS_90
FULL,RC,0.25,40,300,30,10,0.01,0.15,1e-05,0.1940933413979023,0.9666666666666668,0.1876235633513056,23.6,1.3333333333333333,0.0333333333333333,4.33840547204392,0.9064146714642956,0.5756476132872127,CDP,switched_with_counterfactual_gain,CDP_PHYSICS_90
FULL,RC,0.25,60,270,30,10,0.01,0.15,1e-05,0.1202122472855208,1.0,0.1202122472855208,14.5,0.8,0.0,2.899353507111229,0.960299023638681,0.5498673454465494,CDP,cdp_best,CDP
FULL,RC,0.25,80,300,30,10,0.01,0.15,1e-05,0.104035151586161,0.9333333333333332,0.0970994748137503,14.433333333333334,0.5333333333333333,0.0666666666666666,2.4981061828407194,0.970603578110005,0.4977582491187993,RANK_ENSEMBLE,switched_with_counterfactual_gain,RANK_ENSEMBLE
FULL,RC,0.25,100,300,30,10,0.01,0.15,1e-05,0.0825367582366877,1.0,0.0825367582366877,10.866666666666667,0.3666666666666666,0.0,2.0729778570769413,0.9899360433051396,0.4587316208816561,RANK_ENSEMBLE,switched_with_counterfactual_gain,RANK_ENSEMBLE
FULL,RC,0.5,0,300,30,10,0.01,0.15,1e-05,0.9193154026536566,0.9333333333333332,0.8580277091434129,115.46666666666668,0.3333333333333333,0.0666666666666666,19.386308053073133,0.4024449882751232,0.0806845973463435,NP,zero_budget,NP
FULL,RC,0.5,20,300,30,10,0.01,0.15,1e-05,0.4976057795224499,0.9666666666666668,0.4810189202050349,62.833333333333336,2.033333333333333,0.0333333333333333,10.25546749911757,0.6958895766437408,0.4186618503979584,CDP,cdp_best,CDP
FULL,RC,0.5,40,300,30,10,0.01,0.15,1e-05,0.1902547220019426,0.9666666666666668,0.1839128979352112,23.833333333333332,1.1666666666666667,0.0333333333333333,4.272381218433414,0.9049540998244532,0.5783894842843267,CDP,cdp_best,CDP
FULL,RC,0.5,60,270,30,10,0.01,0.15,1e-05,0.0950657057943396,0.9666666666666668,0.0918968489345283,12.133333333333333,0.5666666666666667,0.0333333333333333,2.5020381515505674,0.9701556883556884,0.5655839338785377,CDP,cdp_best,CDP
FULL,RC,0.5,80,270,30,10,0.01,0.15,1e-05,0.1034732420625803,1.0,0.1034732420625803,12.433333333333334,0.7,0.0,2.4900146857011567,0.968561424626237,0.4980704210763442,RANK_ENSEMBLE,switched_with_counterfactual_gain,RANK_ENSEMBLE
FULL,RC,0.5,100,300,30,10,0.01,0.15,1e-05,0.0828026381186966,1.0,0.0828026381186966,10.866666666666667,0.3666666666666666,0.0,2.0764342955430575,0.9899360433051396,0.4585986809406517,RANK_ENSEMBLE,switched_with_counterfactual_gain,RANK_ENSEMBLE
FULL,RC,1.0,0,210,30,10,0.01,0.15,1e-05,0.8706863775132874,0.9333333333333332,0.8126406190124016,108.9,1.1333333333333333,0.0666666666666666,18.41372755026575,0.4340538546163631,0.1293136224867125,NP,zero_budget,NP
FULL,RC,1.0,20,300,30,10,0.01,0.15,1e-05,0.4282982146485098,0.9666666666666668,0.4140216074935595,53.03333333333333,2.033333333333333,0.0333333333333333,8.966346792462284,0.740939493811802,0.476418154459575,CDP,switched_with_counterfactual_gain,CDP_PHYSICS_90
FULL,RC,1.0,40,300,30,10,0.01,0.15,1e-05,0.2237573253402534,0.9666666666666668,0.2162987478289116,27.533333333333335,1.4333333333333331,0.0333333333333333,4.848625995852359,0.8875532173283948,0.5544590533283904,CDP,cdp_best,CDP
FULL,RC,1.0,60,270,30,10,0.01,0.15,1e-05,0.0950657057943396,0.9666666666666668,0.0918968489345283,12.133333333333333,0.5666666666666667,0.0333333333333333,2.5020381515505674,0.9701556883556884,0.5655839338785377,CDP,cdp_best,CDP
FULL,RC,1.0,80,270,30,10,0.01,0.15,1e-05,0.1034732420625803,1.0,0.1034732420625803,12.433333333333334,0.7,0.0,2.4900146857011567,0.968561424626237,0.4980704210763442,RANK_ENSEMBLE,switched_with_counterfactual_gain,RANK_ENSEMBLE
FULL,RC,1.0,100,300,30,10,0.01,0.15,1e-05,0.0855181474648968,1.0,0.0855181474648968,11.266666666666667,0.4,0.0,2.111735917043659,0.9899360433051396,0.4572409262675516,RANK_ENSEMBLE,switched_with_counterfactual_gain,RANK_ENSEMBLE
NO_CF,DCAC,0.25,0,210,30,10,0.01,0.15,1e-05,0.846671454491094,0.9333333333333332,0.7902266908583545,99.06666666666666,2.4,0.0666666666666666,17.93342908982188,0.4496635545807887,0.1533285455089058,NP,zero_budget,NP
NO_CF,DCAC,0.25,20,300,30,10,0.01,0.15,1e-05,0.4336533789791291,1.0,0.4336533789791291,50.266666666666666,1.8333333333333333,0.0,9.065952849011802,0.7381253036635661,0.4719555175173924,CDP,switched_with_counterfactual_gain,CDP
NO_CF,DCAC,0.25,40,270,30,10,0.01,0.15,1e-05,0.148440625149136,1.0,0.148440625149136,18.233333333333334,0.8,0.0,3.55317875256514,0.9277478242564288,0.6082566963220457,CDP,switched_with_counterfactual_gain,CDP
NO_CF,DCAC,0.25,60,270,30,10,0.01,0.15,1e-05,0.1272960280157035,0.9666666666666668,0.1230528270818467,16.466666666666665,0.8,0.0333333333333333,3.011277242648116,0.9492279294921036,0.5454399824901852,PHYSICS,switched_with_counterfactual_gain,PHYSICS
NO_CF,DCAC,0.25,80,270,30,10,0.01,0.15,1e-05,0.0876842791597611,0.9666666666666668,0.0847614698544357,10.166666666666666,0.6,0.0333333333333333,2.2626536199005605,0.9739416198043568,0.506842067133466,CDP_PDP_90,switched_with_counterfactual_gain,CDP_PDP_90
NO_CF,DCAC,0.25,100,300,30,10,0.01,0.15,1e-05,0.1022832326482761,1.0,0.1022832326482761,10.9,0.4333333333333333,0.0,2.32968202442759,0.9793440603662356,0.4488583836758619,RANK_ENSEMBLE,switched_with_counterfactual_gain,RANK_ENSEMBLE
NO_CF,DCAC,0.5,0,210,30,10,0.01,0.15,1e-05,0.9088440582228828,0.9666666666666668,0.87854925628212,106.0,1.5666666666666669,0.0333333333333333,19.176881164457654,0.4092513621551261,0.0911559417771171,NP,zero_budget,NP
NO_CF,DCAC,0.5,20,300,30,10,0.01,0.15,1e-05,0.4903778024824784,0.9666666666666668,0.4740318757330625,58.166666666666664,1.6,0.0333333333333333,10.121027126174097,0.7005877617197226,0.4246851645979346,CDP,switched_with_counterfactual_gain,CDP_PHYSICS_90
NO_CF,DCAC,0.5,40,300,30,10,0.01,0.15,1e-05,0.2232634407251833,1.0,0.2232634407251833,27.266666666666666,0.8333333333333334,0.0,4.840131180473154,0.8858105594042054,0.5548118280534404,CDP,switched_with_counterfactual_gain,CDP
NO_CF,DCAC,0.5,60,270,30,10,0.01,0.15,1e-05,0.144920729726397,1.0,0.144920729726397,17.1,0.8666666666666667,0.0,3.289747529677073,0.944370372125046,0.5344245439210018,CDP_PDP_90,switched_with_counterfactual_gain,CDP_PDP_90
NO_CF,DCAC,0.5,80,300,30,10,0.01,0.15,1e-05,0.113120751989007,1.0,0.113120751989007,12.766666666666667,0.4666666666666667,0.0,2.6289388286417013,0.9685281560822744,0.4927106933394405,PHYSICS,switched_with_counterfactual_gain,PHYSICS
NO_CF,DCAC,0.5,100,300,30,10,0.01,0.15,1e-05,0.102701677946368,1.0,0.102701677946368,11.033333333333331,0.4,0.0,2.335121813302784,0.9793440603662356,0.448649161026816,RANK_ENSEMBLE,switched_with_counterfactual_gain,RANK_ENSEMBLE
NO_CF,DCAC,1.0,0,210,30,10,0.01,0.15,1e-05,0.9215030979166168,0.9666666666666668,0.8907863279860628,108.1,1.6,0.0333333333333333,19.430061958332335,0.4010229863541991,0.0784969020833832,NP,zero_budget,NP
NO_CF,DCAC,1.0,20,300,30,10,0.01,0.15,1e-05,0.4320903262716424,0.9666666666666668,0.417687315395921,51.06666666666667,1.7,0.0333333333333333,9.03688006865255,0.7384746212567659,0.4732580614402979,CDP,switched_with_counterfactual_gain,CDP
NO_CF,DCAC,1.0,40,300,30,10,0.01,0.15,1e-05,0.1821453253048066,1.0,0.1821453253048066,21.933333333333337,0.8333333333333334,0.0,4.132899595242675,0.9084683837688582,0.5841819104965666,CDP,switched_with_counterfactual_gain,CDP
NO_CF,DCAC,1.0,60,270,30,10,0.01,0.15,1e-05,0.144920729726397,1.0,0.144920729726397,17.1,0.8666666666666667,0.0,3.289747529677073,0.944370372125046,0.5344245439210018,CDP_PDP_90,switched_with_counterfactual_gain,CDP_PDP_90
NO_CF,DCAC,1.0,80,300,30,10,0.01,0.15,1e-05,0.1130826285055604,1.0,0.1130826285055604,12.766666666666667,0.4666666666666667,0.0,2.6283898504800702,0.9685281560822744,0.4927318730524664,PHYSICS,switched_with_counterfactual_gain,PHYSICS
NO_CF,DCAC,1.0,100,300,30,10,0.01,0.15,1e-05,0.1094730108227449,1.0,0.1094730108227449,11.6,0.4333333333333333,0.0,2.4231491406956844,0.976730628087034,0.4452634945886275,RANK_ENSEMBLE,switched_with_counterfactual_gain,RANK_ENSEMBLE
NO_CF,DCDC,0.25,0,240,30,10,0.01,0.15,1e-05,0.8249589651052744,0.9,0.742463068594747,108.4,1.3,0.1,17.499179302105492,0.4637766726815716,0.1750410348947255,NP,zero_budget,NP
NO_CF,DCDC,0.25,20,300,30,10,0.01,0.15,1e-05,0.4568472111986284,1.0,0.4568472111986284,56.2,1.9,0.0,9.497358128294488,0.7221251410791649,0.4526273240011429,CDP,switched_with_counterfactual_gain,CDP_PHYSICS_90
NO_CF,DCDC,0.25,40,300,30,10,0.01,0.15,1e-05,0.1733245774605574,1.0,0.1733245774605574,20.766666666666666,1.1666666666666667,0.0,3.981182732321588,0.9154564161566604,0.5904824446710304,CDP_PDP_90,switched_with_counterfactual_gain,CDP_PDP_90
NO_CF,DCDC,0.25,60,270,30,10,0.01,0.15,1e-05,0.0951060433628531,0.9666666666666668,0.0919358419174247,12.3,0.4666666666666667,0.0333333333333333,2.5026754851330804,0.9694216581465056,0.5655587228982168,CDP_PDP_90,switched_with_counterfactual_gain,CDP_PDP_90
NO_CF,DCDC,0.25,80,270,30,10,0.01,0.15,1e-05,0.1207249233486035,1.0,0.1207249233486035,11.866666666666667,0.6,0.0,2.738438896219891,0.9597662728018836,0.4884861536952203,CDP_PDP_90,switched_with_counterfactual_gain,CDP_PDP_90
NO_CF,DCDC,0.25,100,270,30,10,0.01,0.15,1e-05,0.1107658176823399,0.9666666666666668,0.1070736237595953,14.533333333333331,0.6666666666666666,0.0333333333333333,2.4399556298704193,0.9776911757627098,0.44461709115883,RANK_ENSEMBLE,switched_with_counterfactual_gain,RANK_ENSEMBLE
NO_CF,DCDC,0.5,0,210,30,10,0.01,0.15,1e-05,0.8568884168111685,0.9666666666666668,0.8283254695841296,106.0,1.5666666666666669,0.0333333333333333,18.137768336223367,0.4430225290727403,0.1431115831888314,NP,zero_budget,NP
NO_CF,DCDC,0.5,20,300,30,10,0.01,0.15,1e-05,0.4529941002332051,0.9333333333333332,0.4227944935509914,59.1,2.033333333333333,0.0666666666666666,9.425690264337616,0.7238703559994489,0.4558382498056624,CDP,switched_with_counterfactual_gain,CDP_PHYSICS_90
NO_CF,DCDC,0.5,40,300,30,10,0.01,0.15,1e-05,0.2396014830104347,1.0,0.2396014830104347,28.6,1.3666666666666667,0.0,5.121145507779477,0.873577991166242,0.5431417978496895,CDP,cdp_best,CDP
NO_CF,DCDC,0.5,60,300,30,10,0.01,0.15,1e-05,0.1423028683707759,1.0,0.1423028683707759,16.366666666666667,0.8333333333333334,0.0,3.24838532025826,0.9449465896615776,0.5360607072682649,CDP_PHYSICS_90,switched_with_counterfactual_gain,CDP_PHYSICS_90
NO_CF,DCDC,0.5,80,300,30,10,0.01,0.15,1e-05,0.1113749398740419,1.0,0.1113749398740419,12.233333333333333,0.4666666666666667,0.0,2.6037991341862043,0.972001279870374,0.4936805889588655,CDP,switched_with_counterfactual_gain,CDP
NO_CF,DCDC,0.5,100,270,30,10,0.01,0.15,1e-05,0.1057250304449053,0.9666666666666668,0.1022008627634085,14.1,0.7,0.0333333333333333,2.3744253957837698,0.9793542980229614,0.4471374847775473,RANK_ENSEMBLE,switched_with_counterfactual_gain,RANK_ENSEMBLE
NO_CF,DCDC,1.0,0,210,30,10,0.01,0.15,1e-05,0.8782281987137351,0.9666666666666668,0.8489539254232773,108.1,1.6,0.0333333333333333,18.5645639742747,0.429151670836072,0.1217718012862647,NP,zero_budget,NP
NO_CF,DCDC,1.0,20,300,30,10,0.01,0.15,1e-05,0.4180277006998292,0.9666666666666668,0.4040934440098349,53.666666666666664,2.033333333333333,0.0333333333333333,8.775315233016823,0.7476102971090093,0.4849769160834756,CDP,switched_with_counterfactual_gain,CDP_PHYSICS_90
NO_CF,DCDC,1.0,40,300,30,10,0.01,0.15,1e-05,0.1881809178167843,1.0,0.1881809178167843,23.366666666666667,1.1,0.0,4.23671178644869,0.905227174801626,0.5798707729880113,CDP,switched_with_counterfactual_gain,CDP
NO_CF,DCDC,1.0,60,300,30,10,0.01,0.15,1e-05,0.1423028683707759,1.0,0.1423028683707759,16.366666666666667,0.8333333333333334,0.0,3.24838532025826,0.9449465896615776,0.5360607072682649,CDP_PHYSICS_90,switched_with_counterfactual_gain,CDP_PHYSICS_90
NO_CF,DCDC,1.0,80,300,30,10,0.01,0.15,1e-05,0.1111612082583572,1.0,0.1111612082583572,12.1,0.4333333333333333,0.0,2.6007213989203444,0.972001279870374,0.4937993287453571,CDP,switched_with_counterfactual_gain,CDP
NO_CF,DCDC,1.0,100,270,30,10,0.01,0.15,1e-05,0.1097071491675413,0.9666666666666668,0.1060502441952899,14.7,0.7,0.0333333333333333,2.426192939178037,0.9793328285276856,0.4451464254162294,RANK_ENSEMBLE,switched_with_counterfactual_gain,RANK_ENSEMBLE
NO_CF,DDAC,0.25,0,210,30,10,0.01,0.15,1e-05,0.8436286577013123,0.9333333333333332,0.7873867471878916,99.06666666666666,2.4,0.0666666666666666,17.87257315402625,0.451641372494147,0.1563713422986876,NP,zero_budget,NP
NO_CF,DDAC,0.25,20,270,30,10,0.01,0.15,1e-05,0.4059611009210703,1.0,0.4059611009210703,47.266666666666666,1.8333333333333333,0.0,8.550876477131908,0.7561252844013043,0.4950324158991082,CDP_PHYSICS_90,switched_with_counterfactual_gain,PHYSICS
NO_CF,DDAC,0.25,40,270,30,10,0.01,0.15,1e-05,0.167600450859442,1.0,0.167600450859442,20.266666666666666,0.9666666666666668,0.0,3.882727754782404,0.9160411041475836,0.5945711065289699,CDP,switched_with_counterfactual_gain,CDP
NO_CF,DDAC,0.25,60,270,30,10,0.01,0.15,1e-05,0.1475278847519139,0.9333333333333332,0.1376926924351197,19.933333333333337,0.9666666666666668,0.0666666666666666,3.330940579080241,0.938137284854378,0.5327950720300537,CDP_PHYSICS_90,switched_with_counterfactual_gain,CDP_PHYSICS_90
NO_CF,DDAC,0.25,80,270,30,10,0.01,0.15,1e-05,0.0919435317509612,1.0,0.0919435317509612,10.066666666666666,0.2333333333333333,0.0,2.3239868572138422,0.9749883328437166,0.5044758156939104,RANK_ENSEMBLE,switched_with_counterfactual_gain,RANK_ENSEMBLE
NO_CF,DDAC,0.25,100,300,30,10,0.01,0.15,1e-05,0.1068214285991938,1.0,0.1068214285991938,10.733333333333333,0.5666666666666667,0.0,2.3886785717895207,0.97321268107168,0.446589285700403,RANK_ENSEMBLE,switched_with_counterfactual_gain,RANK_ENSEMBLE
NO_CF,DDAC,0.5,0,210,30,10,0.01,0.15,1e-05,0.906093194549745,0.9666666666666668,0.8758900880647535,106.0,1.5666666666666669,0.0333333333333333,19.121863890994906,0.4110394235426656,0.093906805450255,NP,zero_budget,NP
NO_CF,DDAC,0.5,20,300,30,10,0.01,0.15,1e-05,0.569356505106411,1.0,0.569356505106411,64.73333333333333,2.3666666666666667,0.0,11.590030994979246,0.6499182716808327,0.3588695790779909,CDP,switched_with_counterfactual_gain,DRAD_SCORE
NO_CF,DDAC,0.5,40,300,30,10,0.01,0.15,1e-05,0.2781739989758515,1.0,0.2781739989758515,32.5,1.2666666666666666,0.0,5.784592782384647,0.8512186386076771,0.5155900007315348,CDP,switched_with_counterfactual_gain,CDP
NO_CF,DDAC,0.5,60,270,30,10,0.01,0.15,1e-05,0.1745278145024276,0.9666666666666668,0.16871022068568,22.2,0.7666666666666667,0.0333333333333333,3.7575394691383575,0.925370489617585,0.5159201159359826,CDP_PHYSICS_90,switched_with_counterfactual_gain,CDP_PHYSICS_90
NO_CF,DDAC,0.5,80,300,30,10,0.01,0.15,1e-05,0.1111587888290412,1.0,0.1111587888290412,12.5,0.5,0.0,2.6006865591381936,0.972719327472666,0.4938006728727548,CDP,switched_with_counterfactual_gain,CDP
NO_CF,DDAC,0.5,100,270,30,10,0.01,0.15,1e-05,0.1074339794935084,1.0,0.1074339794935084,11.166666666666666,0.6333333333333333,0.0,2.3966417334156103,0.9745210073495548,0.4462830102532457,CDP_PHYSICS_90,switched_with_counterfactual_gain,CDP_PHYSICS_90
NO_CF,DDAC,1.0,0,210,30,10,0.01,0.15,1e-05,0.9173133042283588,0.9666666666666668,0.8867361940874136,108.1,1.6,0.0333333333333333,19.34626608456718,0.4037463522515666,0.082686695771641,NP,zero_budget,NP
NO_CF,DDAC,1.0,20,300,30,10,0.01,0.15,1e-05,0.4729364922004892,0.9666666666666668,0.4571719424604729,54.833333333333336,2.3666666666666667,0.0333333333333333,9.7966187549291,0.7116839156038942,0.4392195898329257,CDP,switched_with_counterfactual_gain,CDP
NO_CF,DDAC,1.0,40,300,30,10,0.01,0.15,1e-05,0.2078826469924292,1.0,0.2078826469924292,23.8,1.0666666666666669,0.0,4.575581528269782,0.8938534330154625,0.5657981092911222,CDP,switched_with_counterfactual_gain,CDP_PHYSICS_90
NO_CF,DDAC,1.0,60,270,30,10,0.01,0.15,1e-05,0.1745278145024276,0.9666666666666668,0.16871022068568,22.2,0.7666666666666667,0.0333333333333333,3.7575394691383575,0.925370489617585,0.5159201159359826,CDP_PHYSICS_90,switched_with_counterfactual_gain,CDP_PHYSICS_90
NO_CF,DDAC,1.0,80,300,30,10,0.01,0.15,1e-05,0.1076948763252962,1.0,0.1076948763252962,12.233333333333333,0.4666666666666667,0.0,2.5508062190842655,0.972719327472666,0.4957250687081688,CDP,switched_with_counterfactual_gain,CDP
NO_CF,DDAC,1.0,100,300,30,10,0.01,0.15,1e-05,0.1041101857237803,1.0,0.1041101857237803,10.3,0.4333333333333333,0.0,2.353432414409144,0.9778000698106613,0.4479449071381098,RANK_ENSEMBLE,switched_with_counterfactual_gain,RANK_ENSEMBLE
NO_CF,DDDC,0.25,0,240,30,10,0.01,0.15,1e-05,0.8321053584013608,0.9,0.7488948225612247,108.4,1.3,0.1,17.642107168027223,0.4591315170391153,0.1678946415986389,NP,zero_budget,NP
NO_CF,DDDC,0.25,20,300,30,10,0.01,0.15,1e-05,0.3647843205810082,0.9,0.3283058885229074,48.46666666666667,2.1666666666666665,0.1,7.784988362806753,0.7808522912111115,0.5293463995158266,CDP,switched_with_counterfactual_gain,CDP
NO_CF,DDDC,0.25,40,300,30,10,0.01,0.15,1e-05,0.1902926002440808,1.0,0.1902926002440808,22.066666666666663,1.0333333333333334,0.0,4.273032724198191,0.9046220343614222,0.5783624283970851,CDP_PDP_90,switched_with_counterfactual_gain,CDP_PDP_90
NO_CF,DDDC,0.25,60,270,30,10,0.01,0.15,1e-05,0.1181313853234292,0.9333333333333332,0.1102559596352005,15.3,0.5,0.0666666666666666,2.8664758881101817,0.9574555243887096,0.5511678841728567,CDP_PDP_90,switched_with_counterfactual_gain,CDP_PDP_90
NO_CF,DDDC,0.25,80,270,30,10,0.01,0.15,1e-05,0.1224018065651198,1.0,0.1224018065651198,12.133333333333333,0.5,0.0,2.762586014537726,0.957231312408065,0.4875545519082668,CDP_PDP_90,switched_with_counterfactual_gain,CDP_PDP_90
NO_CF,DDDC,0.25,100,300,30,10,0.01,0.15,1e-05,0.1010555268636905,1.0,0.1010555268636905,13.266666666666667,0.6,0.0,2.3137218492279774,0.9781281706205356,0.4494722365681547,HYBRID,switched_with_counterfactual_gain,HYBRID
NO_CF,DDDC,0.5,0,210,30,10,0.01,0.15,1e-05,0.8664800004551435,0.9666666666666668,0.8375973337733054,106.0,1.5666666666666669,0.0333333333333333,18.329600009102872,0.4367879997041565,0.1335199995448563,NP,zero_budget,NP
NO_CF,DDDC,0.5,20,300,30,10,0.01,0.15,1e-05,0.4831606042627968,0.9333333333333332,0.4509498973119437,61.333333333333336,1.9,0.0666666666666666,9.986787239288022,0.704329720649474,0.4306994964476693,CDP,switched_with_counterfactual_gain,CDP_PHYSICS_90
NO_CF,DDDC,0.5,40,300,30,10,0.01,0.15,1e-05,0.2559437023506937,1.0,0.2559437023506937,29.233333333333334,1.2333333333333334,0.0,5.4022316804319335,0.8620796218391564,0.5314687840352188,CDP,switched_with_counterfactual_gain,CDP
NO_CF,DDDC,0.5,60,300,30,10,0.01,0.15,1e-05,0.1289581269839341,1.0,0.1289581269839341,13.9,0.8,0.0,3.0375384063461595,0.9532928012694938,0.5444011706350411,CDP_PDP_90,switched_with_counterfactual_gain,CDP_PDP_90
NO_CF,DDDC,0.5,80,270,30,10,0.01,0.15,1e-05,0.1230438629866227,1.0,0.1230438629866227,13.1,0.8,0.0,2.771831627007367,0.9581065509948552,0.4871978538963206,CDP,switched_with_counterfactual_gain,CDP
NO_CF,DDDC,0.5,100,270,30,10,0.01,0.15,1e-05,0.1000821393263192,1.0,0.1000821393263192,12.933333333333334,0.9,0.0,2.30106781124215,0.9810516096261888,0.4499589303368403,RANK_ENSEMBLE,switched_with_counterfactual_gain,RANK_ENSEMBLE
NO_CF,DDDC,1.0,0,210,30,10,0.01,0.15,1e-05,0.8848803220460674,0.9666666666666668,0.8553843113111984,108.1,1.6,0.0333333333333333,18.697606440921348,0.4248277906700561,0.1151196779539325,NP,zero_budget,NP
NO_CF,DDDC,1.0,20,300,30,10,0.01,0.15,1e-05,0.3760028575465086,0.9333333333333332,0.3509360003767413,47.3,1.6333333333333333,0.0666666666666666,7.993653150365061,0.774264809261436,0.5199976187112428,CDP,switched_with_counterfactual_gain,CDP_PHYSICS_90
NO_CF,DDDC,1.0,40,300,30,10,0.01,0.15,1e-05,0.2004515161737233,1.0,0.2004515161737233,22.9,1.1666666666666667,0.0,4.447766078188041,0.8974192380162217,0.571106059875912,CDP,cdp_best,CDP
NO_CF,DDDC,1.0,60,300,30,10,0.01,0.15,1e-05,0.1303424784096153,1.0,0.1303424784096153,14.233333333333333,0.8333333333333334,0.0,3.0594111588719226,0.95312078008617,0.5435359509939903,CDP_PDP_90,switched_with_counterfactual_gain,CDP_PDP_90
NO_CF,DDDC,1.0,80,270,30,10,0.01,0.15,1e-05,0.1230438629866227,1.0,0.1230438629866227,13.1,0.8,0.0,2.771831627007367,0.9581065509948552,0.4871978538963206,CDP,switched_with_counterfactual_gain,CDP
NO_CF,DDDC,1.0,100,270,30,10,0.01,0.15,1e-05,0.1000821393263192,1.0,0.1000821393263192,12.933333333333334,0.9,0.0,2.30106781124215,0.9810516096261888,0.4499589303368403,RANK_ENSEMBLE,switched_with_counterfactual_gain,RANK_ENSEMBLE
NO_CF,RC,0.25,0,240,30,10,0.01,0.15,1e-05,0.8421615861831601,0.9,0.7579454275648441,108.4,1.3,0.1,17.843231723663205,0.4525949689809459,0.1578384138168399,NP,zero_budget,NP
NO_CF,RC,0.25,20,300,30,10,0.01,0.15,1e-05,0.4151283492055445,0.9666666666666668,0.4012907375653597,51.8,1.9333333333333331,0.0333333333333333,8.721387295223128,0.7490837253530571,0.487393042328713,CDP,switched_with_counterfactual_gain,CDP
NO_CF,RC,0.25,40,300,30,10,0.01,0.15,1e-05,0.1841353563071353,1.0,0.1841353563071353,21.766666666666666,1.0,0.0,4.167128128482728,0.9098639373747602,0.5827604597806176,CDP_PDP_90,switched_with_counterfactual_gain,CDP_PDP_90
NO_CF,RC,0.25,60,270,30,10,0.01,0.15,1e-05,0.1192697361230111,0.9666666666666668,0.1152940782522441,15.366666666666667,0.7,0.0333333333333333,2.884461830743576,0.9594741120306476,0.550456414923118,CDP_PDP_90,switched_with_counterfactual_gain,CDP_PDP_90
NO_CF,RC,0.25,80,270,30,10,0.01,0.15,1e-05,0.0824903917799722,0.9666666666666668,0.0797407120539732,10.2,0.6333333333333333,0.0333333333333333,2.187861641631601,0.9751118935960402,0.5097275601222376,RANK_ENSEMBLE,switched_with_counterfactual_gain,RANK_ENSEMBLE
NO_CF,RC,0.25,100,300,30,10,0.01,0.15,1e-05,0.1014318330376675,1.0,0.1014318330376675,12.466666666666669,0.5333333333333333,0.0,2.3186138294896788,0.9760188731615193,0.4492840834811661,RANK_ENSEMBLE,switched_with_counterfactual_gain,RANK_ENSEMBLE
NO_CF,RC,0.5,0,210,30,10,0.01,0.15,1e-05,0.8825871647736915,0.9666666666666668,0.8531675926145684,106.0,1.5666666666666669,0.0333333333333333,18.65174329547384,0.4263183428971003,0.1174128352263082,NP,zero_budget,NP
NO_CF,RC,0.5,20,300,30,10,0.01,0.15,1e-05,0.4652953679062524,0.9,0.4187658311156272,59.46666666666667,2.0,0.1,9.654493843056295,0.7154280362788249,0.4455871934114564,CDP,switched_with_counterfactual_gain,CDP_PHYSICS_90
NO_CF,RC,0.5,40,300,30,10,0.01,0.15,1e-05,0.2403227567117238,1.0,0.2403227567117238,28.366666666666667,1.1,0.0,5.133551415441649,0.8732949274155951,0.5426266023487687,CDP,switched_with_counterfactual_gain,CDP
NO_CF,RC,0.5,60,300,30,10,0.01,0.15,1e-05,0.1420674019691493,1.0,0.1420674019691493,17.166666666666668,0.5666666666666667,0.0,3.2446649511125587,0.945048744005022,0.5362078737692817,CDP_PHYSICS_90,switched_with_counterfactual_gain,CDP_PHYSICS_90
NO_CF,RC,0.5,80,270,30,10,0.01,0.15,1e-05,0.0863743180254925,1.0,0.0863743180254925,10.533333333333331,0.6333333333333333,0.0,2.243790179567093,0.9771615319492084,0.5075698233191708,RANK_ENSEMBLE,switched_with_counterfactual_gain,RANK_ENSEMBLE
NO_CF,RC,0.5,100,300,30,10,0.01,0.15,1e-05,0.0951272366389641,1.0,0.0951272366389641,12.133333333333333,0.5666666666666667,0.0,2.2366540763065346,0.9788084715418958,0.4524363816805178,RANK_ENSEMBLE,switched_with_counterfactual_gain,RANK_ENSEMBLE
NO_CF,RC,1.0,0,210,30,10,0.01,0.15,1e-05,0.9010528664282992,0.9666666666666668,0.8710177708806892,108.1,1.6,0.0333333333333333,19.021057328565984,0.4143156368216055,0.0989471335717008,NP,zero_budget,NP
NO_CF,RC,1.0,20,300,30,10,0.01,0.15,1e-05,0.3884091823984939,0.9,0.3495682641586445,52.36666666666667,1.7333333333333334,0.1,8.224410792611986,0.7651212556593914,0.5096590146679219,CDP,switched_with_counterfactual_gain,CDP
NO_CF,RC,1.0,40,300,30,10,0.01,0.15,1e-05,0.1885255906685418,1.0,0.1885255906685418,22.933333333333337,0.9666666666666668,0.0,4.2426401594989205,0.904501744431066,0.5796245780938987,CDP,switched_with_counterfactual_gain,CDP_PDP_90
